itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_220_0_1747674198_5659,Folding Bike Mini 9 inch,Like New,341.5478852605166,USD,220,2025-04-03T01:03:18.103452,2025-05-16T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_0_1747674198_5659,True,2025-05-16T01:03:18.103452
mock_220_1_1747674198_7420,Mountain Bike Pro 8 ,Acceptable,631.3243682964574,USD,220,2025-04-23T01:03:18.103452,2025-05-15T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_1_1747674198_7420,True,2025-05-15T01:03:18.103452
mock_220_2_1747674198_9165,Cruiser Mini 7 inch,Very Good,708.612353784514,USD,220,2025-04-24T01:03:18.103452,2025-05-19T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_2_1747674198_9165,True,2025-05-19T01:03:18.103452
mock_220_3_1747674198_9084,Electric Bike Standard 5 inch,New,2015.909932446131,USD,220,2025-04-13T01:03:18.103452,2025-05-17T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_3_1747674198_9084,True,2025-05-17T01:03:18.103452
mock_220_4_1747674198_6363,Electric Bike Plus 14 inch,Acceptable,109.5272770708451,USD,220,2025-04-22T01:03:18.103452,2025-05-14T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_4_1747674198_6363,True,2025-05-14T01:03:18.103452
mock_220_5_1747674198_7837,Road Bike Plus 9 inch,For parts or not working,274.18703947094224,USD,220,2025-05-05T01:03:18.103452,2025-05-18T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_5_1747674198_7837,True,2025-05-18T01:03:18.103452
mock_220_6_1747674198_7079,Mountain Bike Air 13 inch,Good,1863.9504060801546,USD,220,2025-05-02T01:03:18.103452,2025-05-18T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_6_1747674198_7079,True,2025-05-18T01:03:18.103452
mock_220_7_1747674198_2112,Road Bike Standard 12 GB,Acceptable,1575.4358004898502,USD,220,2025-03-31T01:03:18.103452,2025-05-17T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_7_1747674198_2112,True,2025-05-17T01:03:18.103452
mock_220_8_1747674198_1688,Cruiser Mini 8 ,Good,233.40837830636968,USD,220,2025-04-07T01:03:18.103452,2025-05-17T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_8_1747674198_1688,True,2025-05-17T01:03:18.103452
mock_220_9_1747674198_3839,Electric Bike Plus 7 inch,Acceptable,1537.38818183222,USD,220,2025-04-18T01:03:18.103452,2025-05-16T01:03:18.103452,2025-05-20T01:03:18.103452,https://example.com/item/mock_220_9_1747674198_3839,True,2025-05-16T01:03:18.103452
