itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_220_0_1747808003_6831,BMX Ultra 5 GB,Acceptable,2080.29,USD,220,2025-04-27T14:13:23.283106,2025-06-01T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_0_1747808003_6831
mock_220_1_1747808003_3909,Electric Bike Max 13 TB,For parts or not working,1437.06,USD,220,2025-05-09T14:13:23.283106,2025-06-08T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_1_1747808003_3909
mock_220_2_1747808003_8506,Cruiser Max 9 inch,For parts or not working,431.89,USD,220,2025-05-18T14:13:23.283106,2025-06-17T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_2_1747808003_8506
mock_220_3_1747808003_5047,BMX Mini 6 GB,New,1277.31,USD,220,2025-04-23T14:13:23.283106,2025-05-29T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_3_1747808003_5047
mock_220_4_1747808003_9616,BMX Mini 14 TB,Acceptable,910.56,USD,220,2025-04-29T14:13:23.283106,2025-06-06T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_4_1747808003_9616
mock_220_5_1747808003_5855,Cruiser Plus 14 inch,Good,1331.8,USD,220,2025-04-26T14:13:23.283106,2025-06-19T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_5_1747808003_5855
mock_220_6_1747808003_5131,Electric Bike Plus 13 inch,Good,661.65,USD,220,2025-04-24T14:13:23.283106,2025-05-24T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_6_1747808003_5131
mock_220_7_1747808003_8030,Mountain Bike Standard 14 GB,Very Good,710.82,USD,220,2025-04-21T14:13:23.283106,2025-06-08T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_7_1747808003_8030
mock_220_8_1747808003_9189,BMX Pro 9 inch,Acceptable,1394.46,USD,220,2025-05-13T14:13:23.283106,2025-06-15T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_8_1747808003_9189
mock_220_9_1747808003_5030,BMX Standard 6 ,New,816.72,USD,220,2025-05-07T14:13:23.283106,2025-06-17T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_9_1747808003_5030
mock_220_10_1747808003_5440,Hybrid Bike Plus 8 inch,Very Good,87.79,USD,220,2025-04-22T14:13:23.283106,2025-05-23T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_10_1747808003_5440
mock_220_11_1747808003_3726,BMX Air 15 inch,Like New,1286.51,USD,220,2025-05-07T14:13:23.283106,2025-05-31T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_11_1747808003_3726
mock_220_12_1747808003_2454,Hybrid Bike Standard 11 inch,Very Good,1624.04,USD,220,2025-04-26T14:13:23.283106,2025-06-16T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_12_1747808003_2454
mock_220_13_1747808003_6933,Hybrid Bike Ultra 9 GB,New,1448.85,USD,220,2025-05-17T14:13:23.283106,2025-05-31T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_13_1747808003_6933
mock_220_14_1747808003_7692,Cruiser Max 6 inch,Very Good,2063.82,USD,220,2025-05-09T14:13:23.283106,2025-05-24T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_14_1747808003_7692
mock_220_15_1747808003_2242,Folding Bike Standard 13 GB,Acceptable,1463.54,USD,220,2025-05-16T14:13:23.283106,2025-06-08T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_15_1747808003_2242
mock_220_16_1747808003_5038,Road Bike Max 12 inch,New,730.35,USD,220,2025-05-11T14:13:23.283106,2025-06-12T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_16_1747808003_5038
mock_220_17_1747808003_8048,Folding Bike Pro 14 inch,Very Good,665.65,USD,220,2025-05-09T14:13:23.283106,2025-06-03T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_17_1747808003_8048
mock_220_18_1747808003_4346,Road Bike Pro 10 ,Acceptable,839.83,USD,220,2025-05-01T14:13:23.283106,2025-06-09T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_18_1747808003_4346
mock_220_19_1747808003_7524,Folding Bike Plus 13 ,Good,1937.99,USD,220,2025-05-20T14:13:23.283106,2025-06-15T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_19_1747808003_7524
mock_220_20_1747808003_8376,Hybrid Bike Mini 11 TB,New,2492.05,USD,220,2025-05-18T14:13:23.283106,2025-06-19T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_20_1747808003_8376
mock_220_21_1747808003_5380,Road Bike Mini 13 GB,Acceptable,253.69,USD,220,2025-04-23T14:13:23.283106,2025-06-18T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_21_1747808003_5380
mock_220_22_1747808003_6521,Mountain Bike Plus 15 ,Like New,1992.77,USD,220,2025-04-25T14:13:23.283106,2025-06-05T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_22_1747808003_6521
mock_220_23_1747808003_1892,Electric Bike Plus 14 inch,Good,421.82,USD,220,2025-05-01T14:13:23.283106,2025-06-20T14:13:23.283106,2025-05-21T14:13:23.283106,https://example.com/item/mock_220_23_1747808003_1892
