itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_220_0_1747674198_2966,Cruiser Ultra 6 ,Very Good,1049.05,USD,220,2025-04-28T01:03:18.102467,2025-05-27T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_0_1747674198_2966
mock_220_1_1747674198_6877,BMX Ultra 13 inch,Like New,1256.25,USD,220,2025-05-16T01:03:18.102467,2025-05-22T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_1_1747674198_6877
mock_220_2_1747674198_8658,Cruiser Air 13 inch,Good,288.97,USD,220,2025-05-06T01:03:18.102467,2025-06-18T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_2_1747674198_8658
mock_220_3_1747674198_8465,Cruiser Ultra 11 TB,Like New,2194.71,USD,220,2025-05-09T01:03:18.102467,2025-06-13T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_3_1747674198_8465
mock_220_4_1747674198_1089,Mountain Bike Air 12 inch,For parts or not working,97.38,USD,220,2025-05-02T01:03:18.102467,2025-06-09T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_4_1747674198_1089
mock_220_5_1747674198_6944,Electric Bike Mini 10 ,Like New,2398.02,USD,220,2025-05-07T01:03:18.102467,2025-06-09T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_5_1747674198_6944
mock_220_6_1747674198_9331,Electric Bike Plus 15 TB,For parts or not working,2261.32,USD,220,2025-04-29T01:03:18.102467,2025-05-21T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_6_1747674198_9331
mock_220_7_1747674198_4070,Road Bike Plus 14 ,Good,1650.43,USD,220,2025-05-16T01:03:18.102467,2025-05-23T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_7_1747674198_4070
mock_220_8_1747674198_8847,Folding Bike Pro 11 inch,For parts or not working,76.38,USD,220,2025-05-11T01:03:18.102467,2025-06-19T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_8_1747674198_8847
mock_220_9_1747674198_9061,BMX Ultra 5 GB,Like New,993.76,USD,220,2025-05-03T01:03:18.102467,2025-05-25T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_9_1747674198_9061
mock_220_10_1747674198_9224,Folding Bike Pro 14 inch,Good,2048.37,USD,220,2025-04-24T01:03:18.102467,2025-06-07T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_10_1747674198_9224
mock_220_11_1747674198_6320,BMX Pro 8 ,New,1195.79,USD,220,2025-05-05T01:03:18.102467,2025-05-25T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_11_1747674198_6320
mock_220_12_1747674198_6540,Hybrid Bike Max 5 TB,Acceptable,2138.68,USD,220,2025-04-23T01:03:18.102467,2025-05-26T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_12_1747674198_6540
mock_220_13_1747674198_3724,Folding Bike Standard 12 GB,Good,1636.69,USD,220,2025-05-13T01:03:18.102467,2025-06-01T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_13_1747674198_3724
mock_220_14_1747674198_1657,BMX Pro 9 inch,New,1033.45,USD,220,2025-05-14T01:03:18.102467,2025-06-08T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_14_1747674198_1657
mock_220_15_1747674198_9698,Mountain Bike Plus 13 GB,New,1687.25,USD,220,2025-05-12T01:03:18.102467,2025-06-11T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_15_1747674198_9698
mock_220_16_1747674198_6251,Road Bike Pro 11 ,Like New,253.8,USD,220,2025-04-27T01:03:18.102467,2025-05-22T01:03:18.102467,2025-05-20T01:03:18.102467,https://example.com/item/mock_220_16_1747674198_6251
