itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_26395_0_1747674129_8693,Washing Machine Plus 11 ,Good,672.8286724965669,USD,26395,2025-03-27T01:02:09.687586,2025-05-11T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_0_1747674129_8693,True,2025-05-11T01:02:09.687586
mock_26395_1_1747674129_3762,Washing Machine Standard 12 ,Acceptable,205.39288394180278,USD,26395,2025-05-02T01:02:09.687586,2025-05-12T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_1_1747674129_3762,True,2025-05-12T01:02:09.687586
mock_26395_2_1747674129_8363,Coffee Maker Ultra 6 GB,Very Good,491.13852946201087,USD,26395,2025-05-10T01:02:09.687586,2025-05-13T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_2_1747674129_8363,True,2025-05-13T01:02:09.687586
mock_26395_3_1747674129_9400,Coffee Maker Max 8 TB,Good,83.82190100378577,USD,26395,2025-04-23T01:02:09.687586,2025-05-10T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_3_1747674129_9400,True,2025-05-10T01:02:09.687586
mock_26395_4_1747674129_1847,Microwave Pro 13 inch,Like New,561.1391348773237,USD,26395,2025-04-03T01:02:09.687586,2025-05-10T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_4_1747674129_1847,True,2025-05-10T01:02:09.687586
mock_26395_5_1747674129_6602,Blender Mini 8 GB,Good,260.41726677897117,USD,26395,2025-05-01T01:02:09.687586,2025-05-11T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_5_1747674129_6602,True,2025-05-11T01:02:09.687586
mock_26395_6_1747674129_2210,Washing Machine Max 11 TB,New,613.9427983975196,USD,26395,2025-04-26T01:02:09.687586,2025-05-15T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_6_1747674129_2210,True,2025-05-15T01:02:09.687586
mock_26395_7_1747674129_5723,Blender Pro 5 GB,Very Good,165.96204316420776,USD,26395,2025-05-09T01:02:09.687586,2025-05-18T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_7_1747674129_5723,True,2025-05-18T01:02:09.687586
mock_26395_8_1747674129_9883,Vacuum Air 5 TB,Like New,300.5280934688303,USD,26395,2025-03-26T01:02:09.687586,2025-05-12T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_8_1747674129_9883,True,2025-05-12T01:02:09.687586
mock_26395_9_1747674129_7670,Microwave Air 10 TB,For parts or not working,701.073388618909,USD,26395,2025-04-28T01:02:09.687586,2025-05-12T01:02:09.687586,2025-05-20T01:02:09.687586,https://example.com/item/mock_26395_9_1747674129_7670,True,2025-05-12T01:02:09.687586
