itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_11116_0_1747674055_7035,Board Game Air 8 GB,New,102.78840666322122,USD,11116,2025-05-02T01:00:55.415488,2025-05-12T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_0_1747674055_7035,True,2025-05-12T01:00:55.415488
mock_11116_1_1747674055_5227,Doll Air 8 TB,New,70.96957767490636,USD,11116,2025-04-28T01:00:55.415488,2025-05-17T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_1_1747674055_5227,True,2025-05-17T01:00:55.415488
mock_11116_2_1747674055_3655,Model Kit Ultra 6 ,Good,33.9576970037855,USD,11116,2025-05-07T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_2_1747674055_3655,True,2025-05-14T01:00:55.415488
mock_11116_3_1747674055_2037,LEGO Ultra 10 inch,New,95.56795774660426,USD,11116,2025-04-24T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_3_1747674055_2037,True,2025-05-10T01:00:55.415488
mock_11116_4_1747674055_4387,Doll Pro 9 GB,New,15.723567534640956,USD,11116,2025-04-25T01:00:55.415488,2025-05-17T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_4_1747674055_4387,True,2025-05-17T01:00:55.415488
mock_11116_5_1747674055_1307,Puzzle Plus 15 TB,Good,97.39078369950187,USD,11116,2025-04-28T01:00:55.415488,2025-05-19T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_5_1747674055_1307,True,2025-05-19T01:00:55.415488
mock_11116_6_1747674055_5339,LEGO Ultra 10 TB,Acceptable,48.88879157841604,USD,11116,2025-03-27T01:00:55.415488,2025-05-19T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_6_1747674055_5339,True,2025-05-19T01:00:55.415488
mock_11116_7_1747674055_6901,LEGO Pro 12 inch,New,16.80772514117087,USD,11116,2025-04-05T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_7_1747674055_6901,True,2025-05-14T01:00:55.415488
mock_11116_8_1747674055_9017,Puzzle Air 11 ,Acceptable,78.38928527269748,USD,11116,2025-04-07T01:00:55.415488,2025-05-15T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_8_1747674055_9017,True,2025-05-15T01:00:55.415488
mock_11116_9_1747674055_1059,Doll Pro 10 TB,Very Good,163.7771347634507,USD,11116,2025-04-04T01:00:55.415488,2025-05-19T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_9_1747674055_1059,True,2025-05-19T01:00:55.415488
mock_11116_10_1747674055_4803,RC Car Air 14 inch,New,37.81717777384104,USD,11116,2025-04-23T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_10_1747674055_4803,True,2025-05-10T01:00:55.415488
mock_11116_11_1747674055_1060,LEGO Air 7 TB,Acceptable,141.18974309724817,USD,11116,2025-04-30T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_11_1747674055_1060,True,2025-05-14T01:00:55.415488
mock_11116_12_1747674055_7226,Doll Standard 5 ,New,11.01918734036303,USD,11116,2025-04-30T01:00:55.415488,2025-05-16T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_12_1747674055_7226,True,2025-05-16T01:00:55.415488
mock_11116_13_1747674055_1995,Puzzle Pro 15 TB,Acceptable,36.219563304041145,USD,11116,2025-04-10T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_13_1747674055_1995,True,2025-05-10T01:00:55.415488
mock_11116_14_1747674055_8896,LEGO Air 11 GB,Good,13.78412831682765,USD,11116,2025-04-17T01:00:55.415488,2025-05-15T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_14_1747674055_8896,True,2025-05-15T01:00:55.415488
mock_11116_15_1747674055_3353,Doll Max 9 TB,Like New,146.76613090996665,USD,11116,2025-04-12T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_15_1747674055_3353,True,2025-05-14T01:00:55.415488
mock_11116_16_1747674055_1958,Puzzle Plus 9 ,New,141.043581260065,USD,11116,2025-04-18T01:00:55.415488,2025-05-18T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_16_1747674055_1958,True,2025-05-18T01:00:55.415488
mock_11116_17_1747674055_3658,Board Game Max 15 TB,Like New,23.44517672001852,USD,11116,2025-03-30T01:00:55.415488,2025-05-15T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_17_1747674055_3658,True,2025-05-15T01:00:55.415488
mock_11116_18_1747674055_3686,LEGO Ultra 13 TB,For parts or not working,119.49356461130971,USD,11116,2025-04-12T01:00:55.415488,2025-05-12T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_18_1747674055_3686,True,2025-05-12T01:00:55.415488
mock_11116_19_1747674055_5013,Board Game Max 9 TB,Very Good,116.95754973044356,USD,11116,2025-04-15T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_19_1747674055_5013,True,2025-05-10T01:00:55.415488
mock_11116_20_1747674055_6367,RC Car Pro 10 ,For parts or not working,137.14233198855607,USD,11116,2025-04-27T01:00:55.415488,2025-05-12T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_20_1747674055_6367,True,2025-05-12T01:00:55.415488
mock_11116_21_1747674055_4718,Action Figure Mini 6 ,Acceptable,106.46763301004714,USD,11116,2025-04-27T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_21_1747674055_4718,True,2025-05-11T01:00:55.415488
mock_11116_22_1747674055_8284,Puzzle Max 8 ,Like New,59.88432332559757,USD,11116,2025-04-05T01:00:55.415488,2025-05-19T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_22_1747674055_8284,True,2025-05-19T01:00:55.415488
mock_11116_23_1747674055_5755,Board Game Mini 8 inch,Like New,86.67101501184149,USD,11116,2025-03-22T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_23_1747674055_5755,True,2025-05-10T01:00:55.415488
mock_11116_24_1747674055_1420,Puzzle Ultra 13 ,Very Good,146.95001680097374,USD,11116,2025-04-02T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_24_1747674055_1420,True,2025-05-14T01:00:55.415488
mock_11116_25_1747674055_1719,Board Game Max 12 ,Very Good,123.52630029922777,USD,11116,2025-03-23T01:00:55.415488,2025-05-18T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_25_1747674055_1719,True,2025-05-18T01:00:55.415488
mock_11116_26_1747674055_9152,Model Kit Mini 7 inch,For parts or not working,104.35793155100679,USD,11116,2025-03-31T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_26_1747674055_9152,True,2025-05-11T01:00:55.415488
mock_11116_27_1747674055_6522,LEGO Plus 14 inch,Acceptable,150.0465800775954,USD,11116,2025-04-28T01:00:55.415488,2025-05-18T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_27_1747674055_6522,True,2025-05-18T01:00:55.415488
mock_11116_28_1747674055_8359,Puzzle Air 10 ,New,111.89102620201155,USD,11116,2025-04-27T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_28_1747674055_8359,True,2025-05-14T01:00:55.415488
mock_11116_29_1747674055_8173,RC Car Standard 10 TB,Acceptable,123.44766093724287,USD,11116,2025-04-05T01:00:55.415488,2025-05-12T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_29_1747674055_8173,True,2025-05-12T01:00:55.415488
mock_11116_30_1747674055_1285,Model Kit Pro 6 GB,Good,66.52403346193842,USD,11116,2025-05-10T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_30_1747674055_1285,True,2025-05-14T01:00:55.415488
mock_11116_31_1747674055_3343,Puzzle Plus 7 inch,Very Good,57.18694679734813,USD,11116,2025-03-23T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_31_1747674055_3343,True,2025-05-11T01:00:55.415488
mock_11116_32_1747674055_4942,RC Car Air 10 inch,Very Good,23.84884576570169,USD,11116,2025-03-29T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_32_1747674055_4942,True,2025-05-10T01:00:55.415488
mock_11116_33_1747674055_5895,Model Kit Air 5 inch,Acceptable,138.29826619532147,USD,11116,2025-03-25T01:00:55.415488,2025-05-15T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_33_1747674055_5895,True,2025-05-15T01:00:55.415488
mock_11116_34_1747674055_8331,Model Kit Plus 11 TB,Like New,93.6276359628152,USD,11116,2025-04-05T01:00:55.415488,2025-05-10T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_34_1747674055_8331,True,2025-05-10T01:00:55.415488
mock_11116_35_1747674055_9969,RC Car Mini 5 GB,Acceptable,34.01782672821385,USD,11116,2025-03-30T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_35_1747674055_9969,True,2025-05-11T01:00:55.415488
mock_11116_36_1747674055_6025,Doll Ultra 9 inch,New,17.210527845061726,USD,11116,2025-03-30T01:00:55.415488,2025-05-16T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_36_1747674055_6025,True,2025-05-16T01:00:55.415488
mock_11116_37_1747674055_6279,Model Kit Standard 14 ,Good,20.43322112285131,USD,11116,2025-04-17T01:00:55.415488,2025-05-15T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_37_1747674055_6279,True,2025-05-15T01:00:55.415488
mock_11116_38_1747674055_8985,LEGO Max 6 GB,New,34.37172065570788,USD,11116,2025-05-07T01:00:55.415488,2025-05-18T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_38_1747674055_8985,True,2025-05-18T01:00:55.415488
mock_11116_39_1747674055_7590,Doll Air 7 inch,New,73.9065473789891,USD,11116,2025-04-15T01:00:55.415488,2025-05-14T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_39_1747674055_7590,True,2025-05-14T01:00:55.415488
mock_11116_40_1747674055_3256,Doll Max 14 ,Good,153.44400522029235,USD,11116,2025-04-11T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_40_1747674055_3256,True,2025-05-11T01:00:55.415488
mock_11116_41_1747674055_5436,Model Kit Mini 6 TB,New,140.70208275373776,USD,11116,2025-03-22T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_41_1747674055_5436,True,2025-05-11T01:00:55.415488
mock_11116_42_1747674055_2370,Board Game Ultra 13 inch,For parts or not working,91.05582997374735,USD,11116,2025-04-12T01:00:55.415488,2025-05-11T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_42_1747674055_2370,True,2025-05-11T01:00:55.415488
mock_11116_43_1747674055_5670,LEGO Pro 6 GB,Like New,83.64207898843077,USD,11116,2025-04-21T01:00:55.415488,2025-05-16T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_43_1747674055_5670,True,2025-05-16T01:00:55.415488
mock_11116_44_1747674055_2217,Doll Standard 14 GB,New,126.41912587474326,USD,11116,2025-03-27T01:00:55.415488,2025-05-15T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_44_1747674055_2217,True,2025-05-15T01:00:55.415488
mock_11116_45_1747674055_1976,Board Game Pro 14 ,Acceptable,36.96966724500172,USD,11116,2025-04-30T01:00:55.415488,2025-05-18T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_45_1747674055_1976,True,2025-05-18T01:00:55.415488
mock_11116_46_1747674055_3476,Board Game Air 9 inch,Like New,110.599435021206,USD,11116,2025-05-02T01:00:55.415488,2025-05-16T01:00:55.415488,2025-05-20T01:00:55.415488,https://example.com/item/mock_11116_46_1747674055_3476,True,2025-05-16T01:00:55.415488
