itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_261007_0_1747671122_8583,Digital Cameras Max 7 ,For parts or not working,365.38,USD,261007,2025-05-15T00:12:02.845912,2025-05-30T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_0_1747671122_8583
mock_261007_1_1747671122_1771,Digital Cameras Ultra 7 ,Good,116.38,USD,261007,2025-04-28T00:12:02.845912,2025-06-12T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_1_1747671122_1771
mock_261007_2_1747671122_4759,Digital Cameras Pro 14 GB,For parts or not working,123.36,USD,261007,2025-05-09T00:12:02.845912,2025-06-12T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_2_1747671122_4759
mock_261007_3_1747671122_4236,Digital Cameras Max 11 inch,Acceptable,299.76,USD,261007,2025-05-15T00:12:02.845912,2025-06-08T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_3_1747671122_4236
mock_261007_4_1747671122_2479,Digital Cameras Plus 14 inch,Like New,404.95,USD,261007,2025-05-02T00:12:02.845912,2025-05-25T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_4_1747671122_2479
mock_261007_5_1747671122_3238,Digital Cameras Pro 14 GB,Acceptable,60.05,USD,261007,2025-05-01T00:12:02.845912,2025-06-05T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_5_1747671122_3238
mock_261007_6_1747671122_5704,Digital Cameras Max 14 ,Very Good,270.73,USD,261007,2025-05-19T00:12:02.845912,2025-06-15T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_6_1747671122_5704
mock_261007_7_1747671122_6915,Digital Cameras Plus 5 TB,Very Good,238.96,USD,261007,2025-04-24T00:12:02.845912,2025-06-17T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_7_1747671122_6915
mock_261007_8_1747671122_1992,Digital Cameras Standard 5 ,Like New,379.88,USD,261007,2025-05-12T00:12:02.845912,2025-06-15T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_8_1747671122_1992
mock_261007_9_1747671122_4679,Digital Cameras Plus 13 TB,Very Good,227.14,USD,261007,2025-04-29T00:12:02.845912,2025-05-24T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_9_1747671122_4679
mock_261007_10_1747671122_5550,Digital Cameras Ultra 10 GB,For parts or not working,468.56,USD,261007,2025-05-14T00:12:02.845912,2025-06-13T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_10_1747671122_5550
mock_261007_11_1747671122_3442,Digital Cameras Air 6 TB,For parts or not working,134.64,USD,261007,2025-05-17T00:12:02.845912,2025-06-17T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_11_1747671122_3442
mock_261007_12_1747671122_6581,Digital Cameras Mini 10 ,Good,458.66,USD,261007,2025-05-13T00:12:02.845912,2025-05-29T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_12_1747671122_6581
mock_261007_13_1747671122_4589,Digital Cameras Pro 5 ,Good,57.51,USD,261007,2025-05-14T00:12:02.845912,2025-06-05T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_13_1747671122_4589
mock_261007_14_1747671122_6578,Digital Cameras Mini 5 GB,Very Good,71.75,USD,261007,2025-05-11T00:12:02.845912,2025-05-29T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_14_1747671122_6578
mock_261007_15_1747671122_6408,Digital Cameras Ultra 12 ,For parts or not working,414.7,USD,261007,2025-05-13T00:12:02.845912,2025-06-10T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_15_1747671122_6408
mock_261007_16_1747671122_3758,Digital Cameras Plus 11 inch,For parts or not working,481.72,USD,261007,2025-05-05T00:12:02.845912,2025-05-25T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_16_1747671122_3758
mock_261007_17_1747671122_9857,Digital Cameras Standard 15 ,Acceptable,270.75,USD,261007,2025-05-15T00:12:02.845912,2025-05-30T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_17_1747671122_9857
mock_261007_18_1747671122_3681,Digital Cameras Mini 15 TB,For parts or not working,126.34,USD,261007,2025-05-01T00:12:02.845912,2025-06-16T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_18_1747671122_3681
mock_261007_19_1747671122_9961,Digital Cameras Ultra 13 GB,Acceptable,388.05,USD,261007,2025-05-14T00:12:02.845912,2025-06-06T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_19_1747671122_9961
mock_261007_20_1747671122_8264,Digital Cameras Mini 7 ,Very Good,197.15,USD,261007,2025-05-10T00:12:02.845912,2025-06-01T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_20_1747671122_8264
mock_261007_21_1747671122_6281,Digital Cameras Plus 8 TB,New,123.26,USD,261007,2025-05-06T00:12:02.845912,2025-06-14T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_21_1747671122_6281
mock_261007_22_1747671122_5663,Digital Cameras Air 12 inch,Acceptable,366.35,USD,261007,2025-05-19T00:12:02.845912,2025-05-31T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_22_1747671122_5663
mock_261007_23_1747671122_9996,Digital Cameras Ultra 8 TB,Very Good,329.04,USD,261007,2025-04-29T00:12:02.845912,2025-05-30T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_23_1747671122_9996
mock_261007_24_1747671122_4078,Digital Cameras Standard 9 ,Good,453.82,USD,261007,2025-05-05T00:12:02.845912,2025-06-12T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_24_1747671122_4078
mock_261007_25_1747671122_8930,Digital Cameras Max 13 GB,Like New,307.16,USD,261007,2025-04-22T00:12:02.845912,2025-06-14T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_25_1747671122_8930
mock_261007_26_1747671122_7325,Digital Cameras Pro 15 inch,Acceptable,425.43,USD,261007,2025-05-13T00:12:02.845912,2025-05-26T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_26_1747671122_7325
mock_261007_27_1747671122_3704,Digital Cameras Mini 10 GB,Good,134.4,USD,261007,2025-04-20T00:12:02.845912,2025-05-31T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_27_1747671122_3704
mock_261007_28_1747671122_5649,Digital Cameras Air 5 inch,Like New,406.96,USD,261007,2025-04-23T00:12:02.845912,2025-06-03T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_28_1747671122_5649
mock_261007_29_1747671122_4761,Digital Cameras Air 13 ,Acceptable,415.95,USD,261007,2025-04-21T00:12:02.845912,2025-06-04T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_29_1747671122_4761
mock_261007_30_1747671122_1879,Digital Cameras Plus 14 ,For parts or not working,238.45,USD,261007,2025-04-30T00:12:02.845912,2025-06-11T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_30_1747671122_1879
mock_261007_31_1747671122_7046,Digital Cameras Standard 12 GB,Good,61.91,USD,261007,2025-04-21T00:12:02.845912,2025-05-25T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_31_1747671122_7046
mock_261007_32_1747671122_8324,Digital Cameras Plus 14 inch,Good,474.17,USD,261007,2025-04-26T00:12:02.845912,2025-06-13T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_32_1747671122_8324
mock_261007_33_1747671122_5877,Digital Cameras Ultra 6 GB,For parts or not working,451.63,USD,261007,2025-04-26T00:12:02.845912,2025-06-12T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_33_1747671122_5877
mock_261007_34_1747671122_9042,Digital Cameras Ultra 8 TB,Good,336.24,USD,261007,2025-05-05T00:12:02.845912,2025-06-09T00:12:02.845912,2025-05-20T00:12:02.845912,https://example.com/item/mock_261007_34_1747671122_9042
