itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_261007_0_1747669434_9490,Digital Cameras Air 12 GB,Good,78.62,USD,261007,2025-05-12T23:43:54.057263,2025-06-06T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_0_1747669434_9490
mock_261007_1_1747669434_4218,Digital Cameras Plus 9 ,New,383.73,USD,261007,2025-05-17T23:43:54.057263,2025-06-12T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_1_1747669434_4218
mock_261007_2_1747669434_5876,Digital Cameras Standard 13 inch,New,220.97,USD,261007,2025-04-20T23:43:54.057263,2025-05-22T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_2_1747669434_5876
mock_261007_3_1747669434_8215,Digital Cameras Max 9 ,New,389.75,USD,261007,2025-05-10T23:43:54.057263,2025-06-09T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_3_1747669434_8215
mock_261007_4_1747669434_9804,Digital Cameras Ultra 14 inch,Acceptable,218.94,USD,261007,2025-04-29T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_4_1747669434_9804
mock_261007_5_1747669434_3273,Digital Cameras Ultra 8 TB,Acceptable,440.56,USD,261007,2025-05-06T23:43:54.057263,2025-06-15T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_5_1747669434_3273
mock_261007_6_1747669434_2364,Digital Cameras Standard 15 TB,Like New,261.08,USD,261007,2025-05-03T23:43:54.057263,2025-06-18T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_6_1747669434_2364
mock_261007_7_1747669434_5064,Digital Cameras Pro 7 ,Like New,212.53,USD,261007,2025-05-08T23:43:54.057263,2025-06-07T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_7_1747669434_5064
mock_261007_8_1747669434_5621,Digital Cameras Standard 5 ,Acceptable,355.4,USD,261007,2025-05-06T23:43:54.057263,2025-05-29T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_8_1747669434_5621
mock_261007_9_1747669434_1759,Digital Cameras Ultra 14 GB,Good,191.6,USD,261007,2025-05-06T23:43:54.057263,2025-06-13T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_9_1747669434_1759
mock_261007_10_1747669434_1345,Digital Cameras Air 8 GB,New,55.95,USD,261007,2025-04-28T23:43:54.057263,2025-06-18T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_10_1747669434_1345
mock_261007_11_1747669434_6899,Digital Cameras Air 6 GB,New,156.81,USD,261007,2025-04-26T23:43:54.057263,2025-05-31T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_11_1747669434_6899
mock_261007_12_1747669434_9596,Digital Cameras Pro 12 inch,Very Good,281.87,USD,261007,2025-04-20T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_12_1747669434_9596
mock_261007_13_1747669434_8603,Digital Cameras Air 13 inch,New,270.48,USD,261007,2025-05-02T23:43:54.057263,2025-05-31T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_13_1747669434_8603
mock_261007_14_1747669434_9767,Digital Cameras Ultra 8 GB,Acceptable,346.59,USD,261007,2025-04-28T23:43:54.057263,2025-06-18T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_14_1747669434_9767
mock_261007_15_1747669434_1269,Digital Cameras Mini 7 ,Like New,339.11,USD,261007,2025-05-13T23:43:54.057263,2025-06-05T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_15_1747669434_1269
mock_261007_16_1747669434_5985,Digital Cameras Plus 15 GB,Like New,115.43,USD,261007,2025-04-23T23:43:54.057263,2025-06-07T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_16_1747669434_5985
mock_261007_17_1747669434_3212,Digital Cameras Air 12 inch,Good,132.57,USD,261007,2025-05-14T23:43:54.057263,2025-06-05T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_17_1747669434_3212
mock_261007_18_1747669434_6128,Digital Cameras Standard 5 GB,New,156.8,USD,261007,2025-04-25T23:43:54.057263,2025-06-15T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_18_1747669434_6128
mock_261007_19_1747669434_6333,Digital Cameras Pro 11 TB,Acceptable,474.55,USD,261007,2025-05-06T23:43:54.057263,2025-06-09T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_19_1747669434_6333
mock_261007_20_1747669434_5213,Digital Cameras Ultra 14 ,Very Good,263.76,USD,261007,2025-05-07T23:43:54.057263,2025-05-24T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_20_1747669434_5213
mock_261007_21_1747669434_4984,Digital Cameras Standard 15 ,Like New,216.3,USD,261007,2025-04-29T23:43:54.057263,2025-05-28T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_21_1747669434_4984
mock_261007_22_1747669434_8294,Digital Cameras Plus 11 TB,Good,319.8,USD,261007,2025-05-13T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_22_1747669434_8294
mock_261007_23_1747669434_6527,Digital Cameras Ultra 12 inch,Acceptable,412.12,USD,261007,2025-05-08T23:43:54.057263,2025-06-01T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_23_1747669434_6527
mock_261007_24_1747669434_6875,Digital Cameras Ultra 8 GB,Acceptable,427.45,USD,261007,2025-05-15T23:43:54.057263,2025-06-11T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_24_1747669434_6875
mock_261007_25_1747669434_9218,Digital Cameras Mini 6 inch,Acceptable,177.14,USD,261007,2025-05-17T23:43:54.057263,2025-06-09T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_25_1747669434_9218
mock_261007_26_1747669434_6416,Digital Cameras Max 6 TB,Good,303.38,USD,261007,2025-04-28T23:43:54.057263,2025-06-08T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_26_1747669434_6416
mock_261007_27_1747669434_6523,Digital Cameras Ultra 14 inch,Like New,384.53,USD,261007,2025-05-05T23:43:54.057263,2025-05-23T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_27_1747669434_6523
mock_261007_28_1747669434_4455,Digital Cameras Max 14 inch,Good,484.42,USD,261007,2025-05-02T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_28_1747669434_4455
mock_261007_29_1747669434_3861,Digital Cameras Pro 6 ,Acceptable,158.34,USD,261007,2025-05-09T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_29_1747669434_3861
mock_261007_30_1747669434_7255,Digital Cameras Pro 13 ,Like New,68.02,USD,261007,2025-05-03T23:43:54.057263,2025-05-22T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_30_1747669434_7255
mock_261007_31_1747669434_7814,Digital Cameras Air 9 TB,Like New,121.18,USD,261007,2025-05-14T23:43:54.057263,2025-06-08T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_31_1747669434_7814
mock_261007_32_1747669434_5182,Digital Cameras Plus 9 inch,Very Good,481.82,USD,261007,2025-04-27T23:43:54.057263,2025-06-13T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_32_1747669434_5182
mock_261007_33_1747669434_9175,Digital Cameras Standard 11 ,Acceptable,245.83,USD,261007,2025-05-15T23:43:54.057263,2025-06-13T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_33_1747669434_9175
mock_261007_34_1747669434_6110,Digital Cameras Pro 8 TB,Very Good,287.81,USD,261007,2025-04-25T23:43:54.057263,2025-06-17T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_34_1747669434_6110
mock_261007_35_1747669434_8651,Digital Cameras Mini 7 TB,Acceptable,366.07,USD,261007,2025-05-04T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_35_1747669434_8651
mock_261007_36_1747669434_9195,Digital Cameras Mini 10 inch,For parts or not working,314.16,USD,261007,2025-04-25T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_36_1747669434_9195
mock_261007_37_1747669434_3951,Digital Cameras Max 11 inch,Like New,227.29,USD,261007,2025-04-24T23:43:54.057263,2025-05-25T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_37_1747669434_3951
mock_261007_38_1747669434_2480,Digital Cameras Max 7 GB,New,239.83,USD,261007,2025-05-13T23:43:54.057263,2025-06-07T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_38_1747669434_2480
mock_261007_39_1747669434_9179,Digital Cameras Pro 15 inch,Like New,237.34,USD,261007,2025-04-23T23:43:54.057263,2025-06-12T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_39_1747669434_9179
mock_261007_40_1747669434_7873,Digital Cameras Max 6 ,For parts or not working,474.93,USD,261007,2025-05-07T23:43:54.057263,2025-05-22T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_40_1747669434_7873
mock_261007_41_1747669434_3638,Digital Cameras Pro 12 TB,New,483.67,USD,261007,2025-04-23T23:43:54.057263,2025-06-18T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_41_1747669434_3638
mock_261007_42_1747669434_2947,Digital Cameras Max 6 TB,Acceptable,368.08,USD,261007,2025-04-28T23:43:54.057263,2025-06-02T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_42_1747669434_2947
mock_261007_43_1747669434_1705,Digital Cameras Air 6 GB,Very Good,279.42,USD,261007,2025-04-23T23:43:54.057263,2025-06-02T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_43_1747669434_1705
mock_261007_44_1747669434_2396,Digital Cameras Standard 7 inch,New,71.01,USD,261007,2025-05-10T23:43:54.057263,2025-06-14T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_44_1747669434_2396
mock_261007_45_1747669434_3501,Digital Cameras Mini 8 TB,Very Good,283.83,USD,261007,2025-04-21T23:43:54.057263,2025-05-26T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_45_1747669434_3501
mock_261007_46_1747669434_4622,Digital Cameras Standard 13 TB,Good,314.19,USD,261007,2025-04-21T23:43:54.057263,2025-06-09T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_46_1747669434_4622
mock_261007_47_1747669434_7154,Digital Cameras Pro 7 GB,Good,173.15,USD,261007,2025-05-11T23:43:54.057263,2025-06-14T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_47_1747669434_7154
mock_261007_48_1747669434_3085,Digital Cameras Pro 8 ,Very Good,107.4,USD,261007,2025-05-12T23:43:54.057263,2025-05-21T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_48_1747669434_3085
mock_261007_49_1747669434_6663,Digital Cameras Plus 11 TB,Like New,364.44,USD,261007,2025-04-28T23:43:54.057263,2025-06-17T23:43:54.057263,2025-05-19T23:43:54.057263,https://example.com/item/mock_261007_49_1747669434_6663
