itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_261007_0_1747584003_7254,Digital Cameras Ultra 13 GB,For parts or not working,288.35,USD,261007,2025-04-20T00:00:03.671166,2025-05-31T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_0_1747584003_7254
mock_261007_1_1747584003_3987,Digital Cameras Ultra 10 GB,Good,445.04,USD,261007,2025-04-21T00:00:03.671166,2025-06-06T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_1_1747584003_3987
mock_261007_2_1747584003_6723,Digital Cameras Standard 14 GB,Like New,462.19,USD,261007,2025-05-03T00:00:03.671166,2025-06-12T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_2_1747584003_6723
mock_261007_3_1747584003_3056,Digital Cameras Mini 6 ,New,265.07,USD,261007,2025-04-27T00:00:03.671166,2025-06-09T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_3_1747584003_3056
mock_261007_4_1747584003_1583,Digital Cameras Air 9 inch,Very Good,307.95,USD,261007,2025-05-10T00:00:03.671166,2025-05-30T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_4_1747584003_1583
mock_261007_5_1747584003_3186,Digital Cameras Mini 8 GB,Very Good,217.31,USD,261007,2025-04-27T00:00:03.671166,2025-06-15T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_5_1747584003_3186
mock_261007_6_1747584003_7399,Digital Cameras Ultra 12 inch,Good,460.95,USD,261007,2025-05-15T00:00:03.671166,2025-06-11T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_6_1747584003_7399
mock_261007_7_1747584003_1656,Digital Cameras Standard 8 TB,Good,63.79,USD,261007,2025-05-01T00:00:03.671166,2025-06-10T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_7_1747584003_1656
mock_261007_8_1747584003_5966,Digital Cameras Plus 8 inch,Like New,357.39,USD,261007,2025-05-15T00:00:03.671166,2025-06-05T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_8_1747584003_5966
mock_261007_9_1747584003_9870,Digital Cameras Standard 8 GB,Very Good,281.28,USD,261007,2025-05-11T00:00:03.671166,2025-05-22T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_9_1747584003_9870
mock_261007_10_1747584003_4543,Digital Cameras Pro 9 GB,Acceptable,432.25,USD,261007,2025-05-16T00:00:03.671166,2025-05-26T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_10_1747584003_4543
mock_261007_11_1747584003_5921,Digital Cameras Mini 7 inch,Good,151.99,USD,261007,2025-04-23T00:00:03.671166,2025-06-12T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_11_1747584003_5921
mock_261007_12_1747584003_9249,Digital Cameras Ultra 11 TB,Good,411.27,USD,261007,2025-04-29T00:00:03.671166,2025-06-11T00:00:03.671166,2025-05-19T00:00:03.671166,https://example.com/item/mock_261007_12_1747584003_9249
