itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_11450_0_1747633126_8829,Wristwatch Ultra 5 ,Like New,155.01,USD,11450,2025-05-17T13:38:46.387223,2025-06-04T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_0_1747633126_8829
mock_11450_1_1747633126_8453,Wristwatch Ultra 7 TB,Like New,310.8,USD,11450,2025-05-02T13:38:46.387223,2025-06-11T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_1_1747633126_8453
mock_11450_2_1747633126_4676,Wristwatch Mini 13 inch,Very Good,100.36,USD,11450,2025-05-16T13:38:46.387223,2025-05-20T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_2_1747633126_4676
mock_11450_3_1747633126_5089,Wristwatch Air 13 ,Very Good,256.3,USD,11450,2025-05-05T13:38:46.387223,2025-06-16T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_3_1747633126_5089
mock_11450_4_1747633126_6188,Wristwatch Mini 11 ,Acceptable,73.56,USD,11450,2025-05-14T13:38:46.387223,2025-05-26T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_4_1747633126_6188
mock_11450_5_1747633126_7128,Wristwatch Standard 12 TB,Very Good,274.41,USD,11450,2025-05-17T13:38:46.387223,2025-05-23T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_5_1747633126_7128
mock_11450_6_1747633126_4428,Wristwatch Pro 6 GB,Good,133.32,USD,11450,2025-04-20T13:38:46.387223,2025-06-15T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_6_1747633126_4428
mock_11450_7_1747633126_6469,Wristwatch Standard 14 inch,Good,415.28,USD,11450,2025-04-28T13:38:46.387223,2025-06-17T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_7_1747633126_6469
mock_11450_8_1747633126_5376,Wristwatch Ultra 13 TB,Very Good,91.4,USD,11450,2025-05-17T13:38:46.387223,2025-06-14T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_8_1747633126_5376
mock_11450_9_1747633126_2018,Wristwatch Ultra 5 inch,Like New,495.77,USD,11450,2025-04-19T13:38:46.387223,2025-05-22T13:38:46.387223,2025-05-19T13:38:46.387223,https://example.com/item/mock_11450_9_1747633126_2018
