itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_11450_0_1747637488_3666,Wristwatch Mini 11 GB,New,225.16,USD,11450,2025-05-17T14:51:28.996101,2025-05-21T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_0_1747637488_3666
mock_11450_1_1747637488_2310,Wristwatch Plus 6 GB,Very Good,397.59,USD,11450,2025-05-12T14:51:28.996101,2025-06-18T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_1_1747637488_2310
mock_11450_2_1747637488_2761,Wristwatch Pro 8 inch,Very Good,349.62,USD,11450,2025-04-25T14:51:28.996101,2025-06-06T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_2_1747637488_2761
mock_11450_3_1747637488_4326,Wristwatch Mini 14 TB,Good,102.26,USD,11450,2025-04-27T14:51:28.996101,2025-05-20T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_3_1747637488_4326
mock_11450_4_1747637488_5270,Wristwatch Mini 6 ,Like New,203.13,USD,11450,2025-05-09T14:51:28.996101,2025-06-10T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_4_1747637488_5270
mock_11450_5_1747637488_6572,Wristwatch Plus 11 GB,New,402.14,USD,11450,2025-05-08T14:51:28.996101,2025-05-27T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_5_1747637488_6572
mock_11450_6_1747637488_6926,Wristwatch Air 15 TB,New,210.09,USD,11450,2025-05-14T14:51:28.996101,2025-06-18T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_6_1747637488_6926
mock_11450_7_1747637488_4254,Wristwatch Air 9 inch,For parts or not working,140.49,USD,11450,2025-04-23T14:51:28.996101,2025-06-06T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_7_1747637488_4254
mock_11450_8_1747637488_9394,Wristwatch Plus 5 ,Acceptable,68.51,USD,11450,2025-04-29T14:51:28.996101,2025-06-09T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_8_1747637488_9394
mock_11450_9_1747637488_6815,Wristwatch Pro 10 ,For parts or not working,255.11,USD,11450,2025-04-20T14:51:28.996101,2025-05-29T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_9_1747637488_6815
mock_11450_10_1747637488_3578,Wristwatch Ultra 6 TB,Good,373.65,USD,11450,2025-05-15T14:51:28.996101,2025-05-29T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_10_1747637488_3578
mock_11450_11_1747637488_7402,Wristwatch Ultra 10 TB,Very Good,468.58,USD,11450,2025-05-15T14:51:28.996101,2025-06-10T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_11_1747637488_7402
mock_11450_12_1747637488_7121,Wristwatch Standard 15 TB,Very Good,240.79,USD,11450,2025-04-21T14:51:28.996101,2025-06-11T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_12_1747637488_7121
mock_11450_13_1747637488_3863,Wristwatch Plus 8 ,Like New,456.9,USD,11450,2025-05-02T14:51:28.996101,2025-05-25T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_13_1747637488_3863
mock_11450_14_1747637488_9512,Wristwatch Pro 10 GB,Like New,488.26,USD,11450,2025-04-23T14:51:28.996101,2025-06-12T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_14_1747637488_9512
mock_11450_15_1747637488_6909,Wristwatch Max 14 GB,Acceptable,487.28,USD,11450,2025-05-05T14:51:28.996101,2025-06-04T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_15_1747637488_6909
mock_11450_16_1747637488_5850,Wristwatch Standard 13 GB,Very Good,357.55,USD,11450,2025-04-20T14:51:28.996101,2025-06-03T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_16_1747637488_5850
mock_11450_17_1747637488_4551,Wristwatch Air 14 inch,Acceptable,418.11,USD,11450,2025-05-14T14:51:28.996101,2025-06-03T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_17_1747637488_4551
mock_11450_18_1747637488_6708,Wristwatch Ultra 7 TB,Good,291.41,USD,11450,2025-04-27T14:51:28.996101,2025-06-09T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_18_1747637488_6708
mock_11450_19_1747637488_6403,Wristwatch Standard 9 ,Like New,202.87,USD,11450,2025-04-19T14:51:28.996101,2025-06-18T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_19_1747637488_6403
mock_11450_20_1747637488_9575,Wristwatch Max 5 GB,Like New,418.32,USD,11450,2025-04-25T14:51:28.996101,2025-05-28T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_20_1747637488_9575
mock_11450_21_1747637488_4203,Wristwatch Max 10 inch,For parts or not working,295.93,USD,11450,2025-04-29T14:51:28.996101,2025-06-10T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_21_1747637488_4203
mock_11450_22_1747637488_6304,Wristwatch Max 14 TB,Acceptable,389.4,USD,11450,2025-05-08T14:51:28.996101,2025-05-26T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_22_1747637488_6304
mock_11450_23_1747637488_5335,Wristwatch Plus 15 inch,Acceptable,432.68,USD,11450,2025-05-06T14:51:28.996101,2025-06-12T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_23_1747637488_5335
mock_11450_24_1747637488_7574,Wristwatch Standard 8 ,Very Good,121.85,USD,11450,2025-05-09T14:51:28.996101,2025-06-14T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_24_1747637488_7574
mock_11450_25_1747637488_7622,Wristwatch Plus 9 TB,For parts or not working,268.02,USD,11450,2025-04-30T14:51:28.996101,2025-06-15T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_25_1747637488_7622
mock_11450_26_1747637488_1019,Wristwatch Plus 5 ,Good,290.99,USD,11450,2025-05-18T14:51:28.996101,2025-05-26T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_26_1747637488_1019
mock_11450_27_1747637488_4302,Wristwatch Plus 11 inch,Very Good,53.47,USD,11450,2025-04-22T14:51:28.996101,2025-05-22T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_27_1747637488_4302
mock_11450_28_1747637488_6870,Wristwatch Ultra 8 TB,For parts or not working,177.73,USD,11450,2025-05-05T14:51:28.996101,2025-05-29T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_28_1747637488_6870
mock_11450_29_1747637488_7037,Wristwatch Air 7 ,Good,166.58,USD,11450,2025-04-29T14:51:28.996101,2025-05-29T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_29_1747637488_7037
mock_11450_30_1747637488_1332,Wristwatch Ultra 6 ,For parts or not working,417.24,USD,11450,2025-04-29T14:51:28.996101,2025-06-02T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_30_1747637488_1332
mock_11450_31_1747637488_7490,Wristwatch Plus 12 TB,Good,466.73,USD,11450,2025-05-01T14:51:28.996101,2025-05-30T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_31_1747637488_7490
mock_11450_32_1747637488_4633,Wristwatch Ultra 12 ,Acceptable,205.57,USD,11450,2025-04-23T14:51:28.996101,2025-06-09T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_32_1747637488_4633
mock_11450_33_1747637488_4970,Wristwatch Air 6 ,Like New,486.0,USD,11450,2025-04-25T14:51:28.996101,2025-06-16T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_33_1747637488_4970
mock_11450_34_1747637488_6763,Wristwatch Ultra 14 ,New,408.07,USD,11450,2025-04-22T14:51:28.996101,2025-06-12T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_34_1747637488_6763
mock_11450_35_1747637488_7433,Wristwatch Air 14 inch,Very Good,88.0,USD,11450,2025-05-09T14:51:28.996101,2025-06-04T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_35_1747637488_7433
mock_11450_36_1747637488_1590,Wristwatch Standard 13 TB,Very Good,148.35,USD,11450,2025-05-04T14:51:28.996101,2025-05-24T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_36_1747637488_1590
mock_11450_37_1747637488_6486,Wristwatch Standard 9 TB,For parts or not working,142.38,USD,11450,2025-04-21T14:51:28.996101,2025-06-01T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_37_1747637488_6486
mock_11450_38_1747637488_1871,Wristwatch Max 15 inch,Acceptable,275.48,USD,11450,2025-04-23T14:51:28.996101,2025-05-31T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_38_1747637488_1871
mock_11450_39_1747637488_5254,Wristwatch Ultra 6 inch,New,336.71,USD,11450,2025-05-05T14:51:28.996101,2025-06-13T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_39_1747637488_5254
mock_11450_40_1747637488_4056,Wristwatch Air 9 TB,Very Good,59.54,USD,11450,2025-04-29T14:51:28.996101,2025-06-11T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_40_1747637488_4056
mock_11450_41_1747637488_3268,Wristwatch Ultra 12 ,For parts or not working,374.62,USD,11450,2025-04-29T14:51:28.996101,2025-06-14T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_41_1747637488_3268
mock_11450_42_1747637488_7414,Wristwatch Mini 11 TB,Acceptable,78.45,USD,11450,2025-04-25T14:51:28.996101,2025-06-07T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_42_1747637488_7414
mock_11450_43_1747637488_7449,Wristwatch Ultra 14 inch,Very Good,305.93,USD,11450,2025-05-16T14:51:28.996101,2025-06-09T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_43_1747637488_7449
mock_11450_44_1747637488_2131,Wristwatch Max 5 inch,Very Good,227.15,USD,11450,2025-05-11T14:51:28.996101,2025-05-30T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_44_1747637488_2131
mock_11450_45_1747637488_3468,Wristwatch Ultra 10 GB,Acceptable,480.1,USD,11450,2025-05-03T14:51:28.996101,2025-05-28T14:51:28.996101,2025-05-19T14:51:28.996101,https://example.com/item/mock_11450_45_1747637488_3468
