itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_11450_0_1747807830_3273,Casio Standard 12 TB,Very Good,492.15,USD,11450,2025-05-11T14:10:30.381683,2025-06-14T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_0_1747807830_3273
mock_11450_1_1747807830_3468,Timex Ultra 14 GB,For parts or not working,912.68,USD,11450,2025-04-24T14:10:30.381683,2025-06-08T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_1_1747807830_3468
mock_11450_2_1747807830_4808,Citizen Standard 6 TB,Very Good,997.66,USD,11450,2025-05-08T14:10:30.381683,2025-06-18T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_2_1747807830_4808
mock_11450_3_1747807830_6058,Omega Plus 14 GB,Like New,226.07,USD,11450,2025-05-09T14:10:30.381683,2025-06-18T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_3_1747807830_6058
mock_11450_4_1747807830_4431,Omega Pro 7 inch,Like New,546.09,USD,11450,2025-05-03T14:10:30.381683,2025-05-25T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_4_1747807830_4431
mock_11450_5_1747807830_9862,Rolex Ultra 15 ,Like New,275.9,USD,11450,2025-05-19T14:10:30.381683,2025-06-09T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_5_1747807830_9862
mock_11450_6_1747807830_7070,Casio Pro 6 ,Like New,375.54,USD,11450,2025-05-09T14:10:30.381683,2025-06-12T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_6_1747807830_7070
mock_11450_7_1747807830_4159,Citizen Pro 11 inch,Like New,785.0,USD,11450,2025-05-02T14:10:30.381683,2025-06-02T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_7_1747807830_4159
mock_11450_8_1747807830_8200,Fossil Standard 7 TB,Good,852.59,USD,11450,2025-05-04T14:10:30.381683,2025-05-27T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_8_1747807830_8200
mock_11450_9_1747807830_6182,Seiko Plus 8 TB,Like New,794.34,USD,11450,2025-04-29T14:10:30.381683,2025-06-20T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_9_1747807830_6182
mock_11450_10_1747807830_4523,Omega Plus 11 TB,Good,1492.04,USD,11450,2025-05-13T14:10:30.381683,2025-05-31T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_10_1747807830_4523
mock_11450_11_1747807830_6632,Timex Mini 13 inch,Very Good,782.98,USD,11450,2025-05-08T14:10:30.381683,2025-06-08T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_11_1747807830_6632
mock_11450_12_1747807830_3179,Timex Pro 5 GB,New,1412.17,USD,11450,2025-05-12T14:10:30.381683,2025-06-08T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_12_1747807830_3179
mock_11450_13_1747807830_3614,Rolex Mini 12 GB,Very Good,995.53,USD,11450,2025-05-09T14:10:30.381683,2025-06-06T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_13_1747807830_3614
mock_11450_14_1747807830_4023,Tag Heuer Air 12 ,For parts or not working,1492.89,USD,11450,2025-05-02T14:10:30.381683,2025-06-03T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_14_1747807830_4023
mock_11450_15_1747807830_2030,Rolex Pro 11 ,Like New,1049.65,USD,11450,2025-04-27T14:10:30.381683,2025-06-14T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_15_1747807830_2030
mock_11450_16_1747807830_1186,Citizen Mini 12 GB,New,580.19,USD,11450,2025-04-23T14:10:30.381683,2025-06-07T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_16_1747807830_1186
mock_11450_17_1747807830_7126,Fossil Standard 12 TB,Like New,674.17,USD,11450,2025-04-21T14:10:30.381683,2025-06-19T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_17_1747807830_7126
mock_11450_18_1747807830_5904,Casio Mini 14 GB,Good,1263.42,USD,11450,2025-04-28T14:10:30.381683,2025-06-19T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_18_1747807830_5904
mock_11450_19_1747807830_8161,Fossil Plus 15 ,Like New,1394.8,USD,11450,2025-05-10T14:10:30.381683,2025-05-29T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_19_1747807830_8161
mock_11450_20_1747807830_9379,Tag Heuer Ultra 10 inch,Very Good,1113.68,USD,11450,2025-04-24T14:10:30.381683,2025-05-31T14:10:30.381683,2025-05-21T14:10:30.381683,https://example.com/item/mock_11450_20_1747807830_9379
