itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_11450_0_1747632465_5544,Wristwatch Mini 12 ,Acceptable,400.46,USD,11450,2025-05-08T13:27:45.044997,2025-05-30T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_0_1747632465_5544
mock_11450_1_1747632465_7146,Wristwatch Max 9 TB,For parts or not working,411.23,USD,11450,2025-05-02T13:27:45.044997,2025-05-22T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_1_1747632465_7146
mock_11450_2_1747632465_6647,Wristwatch Ultra 6 ,Very Good,318.85,USD,11450,2025-05-04T13:27:45.044997,2025-06-03T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_2_1747632465_6647
mock_11450_3_1747632465_2187,Wristwatch Pro 8 GB,Very Good,472.03,USD,11450,2025-05-06T13:27:45.044997,2025-05-20T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_3_1747632465_2187
mock_11450_4_1747632465_7158,Wristwatch Pro 11 TB,For parts or not working,157.9,USD,11450,2025-05-16T13:27:45.044997,2025-06-18T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_4_1747632465_7158
mock_11450_5_1747632465_6790,Wristwatch Plus 9 GB,For parts or not working,411.97,USD,11450,2025-05-03T13:27:45.044997,2025-05-20T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_5_1747632465_6790
mock_11450_6_1747632465_6054,Wristwatch Plus 15 inch,New,458.16,USD,11450,2025-04-25T13:27:45.044997,2025-06-01T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_6_1747632465_6054
mock_11450_7_1747632465_7021,Wristwatch Ultra 6 TB,New,219.7,USD,11450,2025-04-30T13:27:45.044997,2025-06-06T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_7_1747632465_7021
mock_11450_8_1747632465_8705,Wristwatch Pro 13 TB,New,64.08,USD,11450,2025-04-28T13:27:45.044997,2025-05-31T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_8_1747632465_8705
mock_11450_9_1747632465_8062,Wristwatch Plus 12 TB,Acceptable,198.71,USD,11450,2025-05-05T13:27:45.044997,2025-06-07T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_9_1747632465_8062
mock_11450_10_1747632465_9392,Wristwatch Mini 12 ,Like New,318.35,USD,11450,2025-04-21T13:27:45.044997,2025-06-16T13:27:45.044997,2025-05-19T13:27:45.044997,https://example.com/item/mock_11450_10_1747632465_9392
