itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_9355_0_1747585972_2427,ThinkPad Air 15 inch,New,337.05,USD,9355,2025-04-29T00:32:52.383778,2025-05-23T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_0_1747585972_2427
mock_9355_1_1747585972_2005,Notebook Max 8 ,For parts or not working,1965.91,USD,9355,2025-05-14T00:32:52.383778,2025-05-21T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_1_1747585972_2005
mock_9355_2_1747585972_7577,MacBook Air 6 ,For parts or not working,995.95,USD,9355,2025-05-10T00:32:52.383778,2025-06-05T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_2_1747585972_7577
mock_9355_3_1747585972_8487,Notebook Pro 15 ,New,973.24,USD,9355,2025-05-06T00:32:52.383778,2025-06-16T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_3_1747585972_8487
mock_9355_4_1747585972_6734,Asus ZenBook Standard 12 GB,For parts or not working,1170.39,USD,9355,2025-05-11T00:32:52.383778,2025-06-09T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_4_1747585972_6734
mock_9355_5_1747585972_7053,Asus ZenBook Max 10 TB,Good,1874.57,USD,9355,2025-04-29T00:32:52.383778,2025-06-03T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_5_1747585972_7053
mock_9355_6_1747585972_1844,MacBook Max 13 inch,Good,1885.49,USD,9355,2025-05-04T00:32:52.383778,2025-06-02T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_6_1747585972_1844
mock_9355_7_1747585972_8613,ThinkPad Standard 12 TB,New,1711.78,USD,9355,2025-04-28T00:32:52.383778,2025-06-17T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_7_1747585972_8613
mock_9355_8_1747585972_2791,Laptop Standard 11 TB,New,1430.51,USD,9355,2025-04-30T00:32:52.383778,2025-06-02T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_8_1747585972_2791
mock_9355_9_1747585972_3496,Dell XPS Plus 9 GB,Acceptable,1756.36,USD,9355,2025-05-13T00:32:52.383778,2025-06-03T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_9_1747585972_3496
mock_9355_10_1747585972_3444,Laptop Pro 5 ,New,322.96,USD,9355,2025-04-20T00:32:52.383778,2025-06-01T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_10_1747585972_3444
mock_9355_11_1747585972_5945,HP Spectre Standard 11 ,For parts or not working,1976.53,USD,9355,2025-04-20T00:32:52.383778,2025-05-29T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_11_1747585972_5945
mock_9355_12_1747585972_9140,ThinkPad Plus 10 TB,For parts or not working,1957.94,USD,9355,2025-04-27T00:32:52.383778,2025-06-01T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_12_1747585972_9140
mock_9355_13_1747585972_4859,ThinkPad Plus 12 TB,Like New,398.9,USD,9355,2025-04-21T00:32:52.383778,2025-06-03T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_13_1747585972_4859
mock_9355_14_1747585972_2261,Notebook Air 14 inch,Like New,1066.25,USD,9355,2025-04-22T00:32:52.383778,2025-06-07T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_14_1747585972_2261
mock_9355_15_1747585972_5174,HP Spectre Max 7 ,Acceptable,1349.01,USD,9355,2025-04-23T00:32:52.383778,2025-05-28T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_15_1747585972_5174
mock_9355_16_1747585972_1583,ThinkPad Mini 15 ,Acceptable,1002.89,USD,9355,2025-04-24T00:32:52.383778,2025-06-01T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_16_1747585972_1583
mock_9355_17_1747585972_2901,HP Spectre Max 6 ,Like New,1415.8,USD,9355,2025-04-28T00:32:52.383778,2025-06-09T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_17_1747585972_2901
mock_9355_18_1747585972_6416,ThinkPad Air 9 ,Very Good,866.14,USD,9355,2025-04-25T00:32:52.383778,2025-05-27T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_18_1747585972_6416
mock_9355_19_1747585972_2357,HP Spectre Pro 5 inch,Very Good,1338.4,USD,9355,2025-05-07T00:32:52.383778,2025-06-01T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_19_1747585972_2357
mock_9355_20_1747585972_7687,Dell XPS Plus 5 TB,Acceptable,868.42,USD,9355,2025-04-24T00:32:52.383778,2025-06-09T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_20_1747585972_7687
mock_9355_21_1747585972_4423,Asus ZenBook Mini 5 ,New,1793.94,USD,9355,2025-04-28T00:32:52.383778,2025-05-22T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_21_1747585972_4423
mock_9355_22_1747585972_4431,Dell XPS Ultra 11 TB,For parts or not working,1459.92,USD,9355,2025-05-12T00:32:52.383778,2025-06-13T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_22_1747585972_4431
mock_9355_23_1747585972_5602,MacBook Standard 9 TB,Very Good,1343.29,USD,9355,2025-04-20T00:32:52.383778,2025-06-09T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_23_1747585972_5602
mock_9355_24_1747585972_2668,Asus ZenBook Ultra 6 GB,Very Good,421.54,USD,9355,2025-04-30T00:32:52.383778,2025-06-01T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_24_1747585972_2668
mock_9355_25_1747585972_5776,Asus ZenBook Air 14 ,Acceptable,1261.5,USD,9355,2025-04-29T00:32:52.383778,2025-05-22T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_25_1747585972_5776
mock_9355_26_1747585972_9607,Notebook Pro 14 ,Very Good,1415.44,USD,9355,2025-05-07T00:32:52.383778,2025-05-24T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_26_1747585972_9607
mock_9355_27_1747585972_8120,Dell XPS Standard 5 TB,Very Good,1504.6,USD,9355,2025-04-28T00:32:52.383778,2025-06-14T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_27_1747585972_8120
mock_9355_28_1747585972_6866,Dell XPS Max 6 GB,Very Good,1722.72,USD,9355,2025-04-29T00:32:52.383778,2025-05-25T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_28_1747585972_6866
mock_9355_29_1747585972_3179,HP Spectre Max 14 TB,Like New,1929.28,USD,9355,2025-05-16T00:32:52.383778,2025-06-08T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_29_1747585972_3179
mock_9355_30_1747585972_5182,Laptop Ultra 7 ,Very Good,1134.85,USD,9355,2025-04-30T00:32:52.383778,2025-05-24T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_30_1747585972_5182
mock_9355_31_1747585972_6018,MacBook Pro 14 TB,Very Good,977.29,USD,9355,2025-04-19T00:32:52.383778,2025-06-04T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_31_1747585972_6018
mock_9355_32_1747585972_3013,ThinkPad Ultra 14 TB,New,1216.56,USD,9355,2025-05-02T00:32:52.383778,2025-06-04T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_32_1747585972_3013
mock_9355_33_1747585972_1887,ThinkPad Plus 12 inch,Good,855.08,USD,9355,2025-05-10T00:32:52.383778,2025-06-07T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_33_1747585972_1887
mock_9355_34_1747585972_8112,Dell XPS Pro 11 ,For parts or not working,330.74,USD,9355,2025-04-23T00:32:52.383778,2025-05-26T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_34_1747585972_8112
mock_9355_35_1747585972_4469,Dell XPS Ultra 7 ,For parts or not working,618.73,USD,9355,2025-04-21T00:32:52.383778,2025-06-17T00:32:52.383778,2025-05-19T00:32:52.383778,https://example.com/item/mock_9355_35_1747585972_4469
