itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_9355_0_1747670748_5787,Asus ZenBook Plus 5 ,Acceptable,1343.35,USD,9355,2025-05-18T00:05:48.726814,2025-06-19T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_0_1747670748_5787
mock_9355_1_1747670748_7485,Dell XPS Pro 10 GB,Acceptable,1317.39,USD,9355,2025-04-28T00:05:48.726814,2025-05-24T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_1_1747670748_7485
mock_9355_2_1747670748_2713,MacBook Ultra 9 ,Like New,1301.75,USD,9355,2025-05-03T00:05:48.726814,2025-05-25T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_2_1747670748_2713
mock_9355_3_1747670748_4015,Laptop Pro 12 GB,Like New,1535.07,USD,9355,2025-05-04T00:05:48.726814,2025-06-14T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_3_1747670748_4015
mock_9355_4_1747670748_9484,Laptop Plus 8 TB,Like New,468.83,USD,9355,2025-05-11T00:05:48.726814,2025-06-06T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_4_1747670748_9484
mock_9355_5_1747670748_5038,Notebook Mini 7 GB,Very Good,952.95,USD,9355,2025-05-16T00:05:48.726814,2025-05-28T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_5_1747670748_5038
mock_9355_6_1747670748_2621,Laptop Air 10 GB,Good,461.39,USD,9355,2025-04-25T00:05:48.726814,2025-06-07T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_6_1747670748_2621
mock_9355_7_1747670748_6971,Laptop Ultra 8 GB,Good,803.87,USD,9355,2025-04-26T00:05:48.726814,2025-06-18T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_7_1747670748_6971
mock_9355_8_1747670748_1027,Dell XPS Mini 8 ,Very Good,880.67,USD,9355,2025-05-02T00:05:48.726814,2025-06-12T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_8_1747670748_1027
mock_9355_9_1747670748_4164,Asus ZenBook Max 13 GB,Acceptable,1953.29,USD,9355,2025-05-01T00:05:48.726814,2025-05-23T00:05:48.726814,2025-05-20T00:05:48.726814,https://example.com/item/mock_9355_9_1747670748_4164
