itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_9355_0_1747671076_5553,Laptop Max 11 GB,Acceptable,1134.0023212314782,USD,9355,2025-05-04T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_0_1747671076_5553,True,2025-05-10T00:11:16.054703
mock_9355_1_1747671076_6629,Asus ZenBook Plus 10 ,Like New,1095.6353889839263,USD,9355,2025-05-03T00:11:16.054703,2025-05-16T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_1_1747671076_6629,True,2025-05-16T00:11:16.054703
mock_9355_2_1747671076_9032,HP Spectre Plus 8 TB,Like New,1007.1618040794598,USD,9355,2025-04-14T00:11:16.054703,2025-05-14T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_2_1747671076_9032,True,2025-05-14T00:11:16.054703
mock_9355_3_1747671076_7940,Laptop Ultra 8 ,Acceptable,1063.897665967139,USD,9355,2025-04-28T00:11:16.054703,2025-05-16T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_3_1747671076_7940,True,2025-05-16T00:11:16.054703
mock_9355_4_1747671076_5063,Asus ZenBook Mini 15 TB,Like New,376.9080001007185,USD,9355,2025-05-04T00:11:16.054703,2025-05-19T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_4_1747671076_5063,True,2025-05-19T00:11:16.054703
mock_9355_5_1747671076_9500,HP Spectre Plus 9 GB,New,487.25200956986413,USD,9355,2025-05-09T00:11:16.054703,2025-05-18T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_5_1747671076_9500,True,2025-05-18T00:11:16.054703
mock_9355_6_1747671076_6030,MacBook Ultra 6 TB,Like New,257.24225349496675,USD,9355,2025-04-16T00:11:16.054703,2025-05-13T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_6_1747671076_6030,True,2025-05-13T00:11:16.054703
mock_9355_7_1747671076_7886,ThinkPad Plus 11 ,Acceptable,1057.165696915431,USD,9355,2025-04-21T00:11:16.054703,2025-05-18T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_7_1747671076_7886,True,2025-05-18T00:11:16.054703
mock_9355_8_1747671076_8825,ThinkPad Plus 9 ,New,1096.1999650997686,USD,9355,2025-03-22T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_8_1747671076_8825,True,2025-05-10T00:11:16.054703
mock_9355_9_1747671076_2827,Notebook Standard 10 GB,Like New,605.1628243128389,USD,9355,2025-05-09T00:11:16.054703,2025-05-16T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_9_1747671076_2827,True,2025-05-16T00:11:16.054703
mock_9355_10_1747671076_8756,HP Spectre Air 10 GB,Good,1173.550932070364,USD,9355,2025-04-25T00:11:16.054703,2025-05-12T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_10_1747671076_8756,True,2025-05-12T00:11:16.054703
mock_9355_11_1747671076_5958,Dell XPS Max 7 ,Like New,878.6818672867875,USD,9355,2025-05-05T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_11_1747671076_5958,True,2025-05-10T00:11:16.054703
mock_9355_12_1747671076_6516,Laptop Ultra 15 GB,Good,708.7200664069479,USD,9355,2025-05-05T00:11:16.054703,2025-05-15T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_12_1747671076_6516,True,2025-05-15T00:11:16.054703
mock_9355_13_1747671076_5831,HP Spectre Max 12 TB,New,251.5399119121563,USD,9355,2025-04-29T00:11:16.054703,2025-05-15T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_13_1747671076_5831,True,2025-05-15T00:11:16.054703
mock_9355_14_1747671076_8282,ThinkPad Max 5 inch,New,948.3120838471651,USD,9355,2025-04-12T00:11:16.054703,2025-05-19T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_14_1747671076_8282,True,2025-05-19T00:11:16.054703
mock_9355_15_1747671076_8024,MacBook Plus 14 ,Acceptable,1647.3658999025904,USD,9355,2025-04-05T00:11:16.054703,2025-05-13T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_15_1747671076_8024,True,2025-05-13T00:11:16.054703
mock_9355_16_1747671076_9522,ThinkPad Air 7 TB,For parts or not working,653.3444684089453,USD,9355,2025-05-02T00:11:16.054703,2025-05-13T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_16_1747671076_9522,True,2025-05-13T00:11:16.054703
mock_9355_17_1747671076_2956,MacBook Ultra 14 ,New,708.0961016370502,USD,9355,2025-04-27T00:11:16.054703,2025-05-14T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_17_1747671076_2956,True,2025-05-14T00:11:16.054703
mock_9355_18_1747671076_2365,Dell XPS Max 7 inch,For parts or not working,753.157610855944,USD,9355,2025-04-10T00:11:16.054703,2025-05-15T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_18_1747671076_2365,True,2025-05-15T00:11:16.054703
mock_9355_19_1747671076_3626,HP Spectre Max 9 inch,Very Good,442.36620079662634,USD,9355,2025-05-02T00:11:16.054703,2025-05-13T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_19_1747671076_3626,True,2025-05-13T00:11:16.054703
mock_9355_20_1747671076_8113,HP Spectre Air 11 TB,Like New,1370.9389656517983,USD,9355,2025-04-16T00:11:16.054703,2025-05-18T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_20_1747671076_8113,True,2025-05-18T00:11:16.054703
mock_9355_21_1747671076_5693,MacBook Standard 14 ,Like New,570.5927215356899,USD,9355,2025-04-25T00:11:16.054703,2025-05-12T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_21_1747671076_5693,True,2025-05-12T00:11:16.054703
mock_9355_22_1747671076_6507,Asus ZenBook Max 15 inch,For parts or not working,1212.2976573144242,USD,9355,2025-04-22T00:11:16.054703,2025-05-14T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_22_1747671076_6507,True,2025-05-14T00:11:16.054703
mock_9355_23_1747671076_5548,HP Spectre Pro 14 inch,Good,1268.6536365256716,USD,9355,2025-04-20T00:11:16.054703,2025-05-13T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_23_1747671076_5548,True,2025-05-13T00:11:16.054703
mock_9355_24_1747671076_1197,Laptop Plus 5 TB,Very Good,610.5880684461498,USD,9355,2025-04-22T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_24_1747671076_1197,True,2025-05-10T00:11:16.054703
mock_9355_25_1747671076_9602,HP Spectre Plus 5 TB,Good,1139.4541874256506,USD,9355,2025-04-25T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_25_1747671076_9602,True,2025-05-10T00:11:16.054703
mock_9355_26_1747671076_4903,Laptop Mini 12 inch,Good,533.4313932147372,USD,9355,2025-04-27T00:11:16.054703,2025-05-19T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_26_1747671076_4903,True,2025-05-19T00:11:16.054703
mock_9355_27_1747671076_9596,Laptop Plus 11 TB,Acceptable,680.2111077284269,USD,9355,2025-04-03T00:11:16.054703,2025-05-16T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_27_1747671076_9596,True,2025-05-16T00:11:16.054703
mock_9355_28_1747671076_9672,Laptop Plus 8 TB,Like New,874.1947069975357,USD,9355,2025-03-29T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_28_1747671076_9672,True,2025-05-10T00:11:16.054703
mock_9355_29_1747671076_3511,ThinkPad Standard 14 inch,Acceptable,1778.1766265479603,USD,9355,2025-04-02T00:11:16.054703,2025-05-16T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_29_1747671076_3511,True,2025-05-16T00:11:16.054703
mock_9355_30_1747671076_5304,Notebook Ultra 11 ,For parts or not working,1080.9970426222942,USD,9355,2025-04-10T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_30_1747671076_5304,True,2025-05-10T00:11:16.054703
mock_9355_31_1747671076_3707,Dell XPS Ultra 7 GB,Very Good,591.7099094265141,USD,9355,2025-04-16T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_31_1747671076_3707,True,2025-05-10T00:11:16.054703
mock_9355_32_1747671076_4864,Dell XPS Ultra 14 TB,Like New,1073.622312189225,USD,9355,2025-03-22T00:11:16.054703,2025-05-17T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_32_1747671076_4864,True,2025-05-17T00:11:16.054703
mock_9355_33_1747671076_7714,MacBook Plus 10 inch,Very Good,296.3550038140752,USD,9355,2025-04-18T00:11:16.054703,2025-05-16T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_33_1747671076_7714,True,2025-05-16T00:11:16.054703
mock_9355_34_1747671076_6141,HP Spectre Standard 14 inch,Very Good,1740.643868846022,USD,9355,2025-04-28T00:11:16.054703,2025-05-15T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_34_1747671076_6141,True,2025-05-15T00:11:16.054703
mock_9355_35_1747671076_7952,Laptop Plus 12 TB,Very Good,1376.8072001714256,USD,9355,2025-04-10T00:11:16.054703,2025-05-11T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_35_1747671076_7952,True,2025-05-11T00:11:16.054703
mock_9355_36_1747671076_2758,Laptop Pro 6 ,For parts or not working,730.1666839535869,USD,9355,2025-04-21T00:11:16.054703,2025-05-18T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_36_1747671076_2758,True,2025-05-18T00:11:16.054703
mock_9355_37_1747671076_4664,ThinkPad Max 11 ,Good,1498.8887167742396,USD,9355,2025-04-05T00:11:16.054703,2025-05-10T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_37_1747671076_4664,True,2025-05-10T00:11:16.054703
mock_9355_38_1747671076_3755,Laptop Standard 12 inch,Like New,603.7433647750239,USD,9355,2025-04-23T00:11:16.054703,2025-05-15T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_38_1747671076_3755,True,2025-05-15T00:11:16.054703
mock_9355_39_1747671076_3502,Asus ZenBook Max 11 GB,Acceptable,355.58223756944295,USD,9355,2025-03-28T00:11:16.054703,2025-05-19T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_39_1747671076_3502,True,2025-05-19T00:11:16.054703
mock_9355_40_1747671076_6087,Asus ZenBook Ultra 14 inch,Acceptable,1118.5428447335328,USD,9355,2025-03-21T00:11:16.054703,2025-05-19T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_40_1747671076_6087,True,2025-05-19T00:11:16.054703
mock_9355_41_1747671076_4582,MacBook Air 13 GB,For parts or not working,1242.7449215592544,USD,9355,2025-04-20T00:11:16.054703,2025-05-19T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_41_1747671076_4582,True,2025-05-19T00:11:16.054703
mock_9355_42_1747671076_7659,HP Spectre Mini 12 TB,Good,854.305162681472,USD,9355,2025-04-27T00:11:16.054703,2025-05-17T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_42_1747671076_7659,True,2025-05-17T00:11:16.054703
mock_9355_43_1747671076_1224,Asus ZenBook Ultra 15 inch,Acceptable,395.14502228272374,USD,9355,2025-04-01T00:11:16.054703,2025-05-14T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_43_1747671076_1224,True,2025-05-14T00:11:16.054703
mock_9355_44_1747671076_5821,HP Spectre Air 9 GB,Like New,849.1813772020691,USD,9355,2025-03-22T00:11:16.054703,2025-05-11T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_44_1747671076_5821,True,2025-05-11T00:11:16.054703
mock_9355_45_1747671076_6910,Laptop Air 11 inch,New,346.3430557521117,USD,9355,2025-03-25T00:11:16.054703,2025-05-13T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_45_1747671076_6910,True,2025-05-13T00:11:16.054703
mock_9355_46_1747671076_4342,Notebook Pro 11 ,Like New,1266.0747212673823,USD,9355,2025-04-19T00:11:16.054703,2025-05-11T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_46_1747671076_4342,True,2025-05-11T00:11:16.054703
mock_9355_47_1747671076_5446,Notebook Ultra 12 GB,Good,1802.303928085239,USD,9355,2025-04-19T00:11:16.054703,2025-05-17T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_47_1747671076_5446,True,2025-05-17T00:11:16.054703
mock_9355_48_1747671076_6202,Asus ZenBook Standard 14 GB,Like New,289.50595371351767,USD,9355,2025-04-03T00:11:16.054703,2025-05-14T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_48_1747671076_6202,True,2025-05-14T00:11:16.054703
mock_9355_49_1747671076_6206,Asus ZenBook Standard 8 ,For parts or not working,814.7851042310998,USD,9355,2025-04-03T00:11:16.054703,2025-05-18T00:11:16.054703,2025-05-20T00:11:16.054703,https://example.com/item/mock_9355_49_1747671076_6206,True,2025-05-18T00:11:16.054703
