itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_9355_0_1747632004_5368,HP Spectre Plus 12 ,Very Good,1652.75,USD,9355,2025-04-21T13:20:04.593848,2025-05-20T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_0_1747632004_5368
mock_9355_1_1747632004_6085,Dell XPS Air 14 GB,Like New,488.78,USD,9355,2025-05-17T13:20:04.593848,2025-06-14T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_1_1747632004_6085
mock_9355_2_1747632004_9067,ThinkPad Standard 8 GB,New,1440.15,USD,9355,2025-04-19T13:20:04.593848,2025-05-24T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_2_1747632004_9067
mock_9355_3_1747632004_7967,Dell XPS Plus 9 GB,Acceptable,757.26,USD,9355,2025-04-21T13:20:04.593848,2025-06-02T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_3_1747632004_7967
mock_9355_4_1747632004_5313,HP Spectre Standard 12 inch,Good,1010.39,USD,9355,2025-05-08T13:20:04.593848,2025-06-16T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_4_1747632004_5313
mock_9355_5_1747632004_3115,ThinkPad Air 14 ,For parts or not working,1361.77,USD,9355,2025-05-14T13:20:04.593848,2025-06-03T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_5_1747632004_3115
mock_9355_6_1747632004_1745,Notebook Mini 12 inch,For parts or not working,1904.41,USD,9355,2025-04-28T13:20:04.593848,2025-06-02T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_6_1747632004_1745
mock_9355_7_1747632004_7991,Asus ZenBook Air 9 TB,New,721.39,USD,9355,2025-05-13T13:20:04.593848,2025-05-22T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_7_1747632004_7991
mock_9355_8_1747632004_8943,MacBook Plus 13 TB,For parts or not working,615.22,USD,9355,2025-04-26T13:20:04.593848,2025-05-30T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_8_1747632004_8943
mock_9355_9_1747632004_1148,Laptop Ultra 14 inch,New,1844.45,USD,9355,2025-04-19T13:20:04.593848,2025-06-05T13:20:04.593848,2025-05-19T13:20:04.593848,https://example.com/item/mock_9355_9_1747632004_1148
