itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_9355_0_1747670748_9395,Notebook Max 11 inch,Good,1217.8458482680026,USD,9355,2025-03-22T00:05:48.727794,2025-05-18T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_0_1747670748_9395,True,2025-05-18T00:05:48.727794
mock_9355_1_1747670748_1251,MacBook Mini 14 inch,Very Good,1357.9716740085046,USD,9355,2025-04-20T00:05:48.727794,2025-05-11T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_1_1747670748_1251,True,2025-05-11T00:05:48.727794
mock_9355_2_1747670748_3020,Laptop Mini 6 GB,Like New,848.1225555173479,USD,9355,2025-04-11T00:05:48.727794,2025-05-19T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_2_1747670748_3020,True,2025-05-19T00:05:48.727794
mock_9355_3_1747670748_1533,Asus ZenBook Air 6 inch,Very Good,1364.852035172249,USD,9355,2025-04-12T00:05:48.727794,2025-05-16T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_3_1747670748_1533,True,2025-05-16T00:05:48.727794
mock_9355_4_1747670748_9517,Asus ZenBook Mini 11 inch,Very Good,575.4190600902374,USD,9355,2025-05-07T00:05:48.727794,2025-05-19T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_4_1747670748_9517,True,2025-05-19T00:05:48.727794
mock_9355_5_1747670748_3306,Dell XPS Max 13 ,Acceptable,1213.8962512542448,USD,9355,2025-04-20T00:05:48.727794,2025-05-16T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_5_1747670748_3306,True,2025-05-16T00:05:48.727794
mock_9355_6_1747670748_9736,MacBook Plus 11 inch,Like New,514.4974936934783,USD,9355,2025-04-18T00:05:48.727794,2025-05-19T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_6_1747670748_9736,True,2025-05-19T00:05:48.727794
mock_9355_7_1747670748_4731,MacBook Standard 9 GB,Acceptable,1480.9585502127097,USD,9355,2025-04-06T00:05:48.727794,2025-05-12T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_7_1747670748_4731,True,2025-05-12T00:05:48.727794
mock_9355_8_1747670748_1437,Laptop Max 10 TB,Like New,653.5817265270523,USD,9355,2025-04-27T00:05:48.727794,2025-05-19T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_8_1747670748_1437,True,2025-05-19T00:05:48.727794
mock_9355_9_1747670748_7789,Dell XPS Max 12 inch,New,686.1623236948361,USD,9355,2025-04-09T00:05:48.727794,2025-05-14T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_9_1747670748_7789,True,2025-05-14T00:05:48.727794
mock_9355_10_1747670748_5765,Laptop Max 5 inch,Acceptable,1037.398739785132,USD,9355,2025-04-25T00:05:48.727794,2025-05-14T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_10_1747670748_5765,True,2025-05-14T00:05:48.727794
mock_9355_11_1747670748_2675,Asus ZenBook Pro 15 GB,Acceptable,1145.7387020836436,USD,9355,2025-05-02T00:05:48.727794,2025-05-10T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_11_1747670748_2675,True,2025-05-10T00:05:48.727794
mock_9355_12_1747670748_5938,Laptop Pro 9 GB,Acceptable,1366.4579203919986,USD,9355,2025-05-08T00:05:48.727794,2025-05-19T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_12_1747670748_5938,True,2025-05-19T00:05:48.727794
mock_9355_13_1747670748_8893,ThinkPad Air 12 inch,Acceptable,799.0340922375676,USD,9355,2025-04-21T00:05:48.727794,2025-05-18T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_13_1747670748_8893,True,2025-05-18T00:05:48.727794
mock_9355_14_1747670748_6574,Dell XPS Air 13 inch,New,875.1794259336024,USD,9355,2025-04-24T00:05:48.727794,2025-05-12T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_14_1747670748_6574,True,2025-05-12T00:05:48.727794
mock_9355_15_1747670748_6316,Dell XPS Air 11 inch,New,1204.7579727733037,USD,9355,2025-04-28T00:05:48.727794,2025-05-14T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_15_1747670748_6316,True,2025-05-14T00:05:48.727794
mock_9355_16_1747670748_1705,Laptop Ultra 8 inch,Very Good,975.1015083647186,USD,9355,2025-03-28T00:05:48.727794,2025-05-18T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_16_1747670748_1705,True,2025-05-18T00:05:48.727794
mock_9355_17_1747670748_6182,ThinkPad Pro 10 GB,Good,1272.9174504184407,USD,9355,2025-03-25T00:05:48.727794,2025-05-11T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_17_1747670748_6182,True,2025-05-11T00:05:48.727794
mock_9355_18_1747670748_8018,Notebook Standard 11 inch,Good,248.56222967476543,USD,9355,2025-03-30T00:05:48.727794,2025-05-16T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_18_1747670748_8018,True,2025-05-16T00:05:48.727794
mock_9355_19_1747670748_3300,Laptop Air 5 GB,Acceptable,1051.8598228629949,USD,9355,2025-04-12T00:05:48.727794,2025-05-17T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_19_1747670748_3300,True,2025-05-17T00:05:48.727794
mock_9355_20_1747670748_3788,HP Spectre Plus 8 TB,New,1381.1422414883866,USD,9355,2025-04-17T00:05:48.727794,2025-05-14T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_20_1747670748_3788,True,2025-05-14T00:05:48.727794
mock_9355_21_1747670748_2203,Asus ZenBook Max 5 GB,New,746.566761240859,USD,9355,2025-04-21T00:05:48.727794,2025-05-14T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_21_1747670748_2203,True,2025-05-14T00:05:48.727794
mock_9355_22_1747670748_3528,Laptop Ultra 14 GB,For parts or not working,987.1272870522298,USD,9355,2025-04-24T00:05:48.727794,2025-05-11T00:05:48.727794,2025-05-20T00:05:48.727794,https://example.com/item/mock_9355_22_1747670748_3528,True,2025-05-11T00:05:48.727794
