itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_15032_0_1747633110_8756,Sony Xperia Plus 5 TB,New,389.27,USD,15032,2025-04-28T13:38:30.459926,2025-05-20T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_0_1747633110_8756
mock_15032_1_1747633110_1737,Google Pixel Plus 15 GB,For parts or not working,726.22,USD,15032,2025-04-24T13:38:30.459926,2025-06-07T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_1_1747633110_1737
mock_15032_2_1747633110_4205,Samsung Galaxy Pro 7 ,Very Good,866.17,USD,15032,2025-04-29T13:38:30.459926,2025-05-31T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_2_1747633110_4205
mock_15032_3_1747633110_2989,Samsung Galaxy Ultra 7 TB,Like New,211.78,USD,15032,2025-05-14T13:38:30.459926,2025-06-05T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_3_1747633110_2989
mock_15032_4_1747633110_7322,Xiaomi Standard 6 TB,For parts or not working,577.52,USD,15032,2025-05-03T13:38:30.459926,2025-05-27T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_4_1747633110_7322
mock_15032_5_1747633110_3822,OnePlus Mini 11 TB,Very Good,734.26,USD,15032,2025-05-03T13:38:30.459926,2025-06-17T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_5_1747633110_3822
mock_15032_6_1747633110_3496,Xiaomi Mini 9 GB,Like New,479.46,USD,15032,2025-05-18T13:38:30.459926,2025-06-07T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_6_1747633110_3496
mock_15032_7_1747633110_2019,iPhone Plus 13 inch,Like New,1110.69,USD,15032,2025-05-12T13:38:30.459926,2025-06-16T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_7_1747633110_2019
mock_15032_8_1747633110_8143,Samsung Galaxy Plus 6 GB,Acceptable,845.67,USD,15032,2025-05-04T13:38:30.459926,2025-05-20T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_8_1747633110_8143
mock_15032_9_1747633110_1620,Xiaomi Pro 6 TB,New,836.73,USD,15032,2025-05-10T13:38:30.459926,2025-05-27T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_9_1747633110_1620
mock_15032_10_1747633110_6332,Google Pixel Ultra 10 TB,For parts or not working,732.23,USD,15032,2025-05-12T13:38:30.459926,2025-06-17T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_10_1747633110_6332
mock_15032_11_1747633110_4446,OnePlus Mini 15 GB,New,294.35,USD,15032,2025-04-30T13:38:30.459926,2025-06-02T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_11_1747633110_4446
mock_15032_12_1747633110_5590,OnePlus Ultra 12 ,For parts or not working,1194.81,USD,15032,2025-05-03T13:38:30.459926,2025-06-10T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_12_1747633110_5590
mock_15032_13_1747633110_4357,OnePlus Ultra 9 ,Very Good,605.43,USD,15032,2025-05-14T13:38:30.459926,2025-05-27T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_13_1747633110_4357
mock_15032_14_1747633110_4651,Huawei Mini 11 inch,Acceptable,433.2,USD,15032,2025-04-20T13:38:30.459926,2025-06-15T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_14_1747633110_4651
mock_15032_15_1747633110_3249,Huawei Pro 12 GB,Acceptable,396.39,USD,15032,2025-04-27T13:38:30.459926,2025-06-08T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_15_1747633110_3249
mock_15032_16_1747633110_5272,Huawei Air 11 TB,New,430.35,USD,15032,2025-05-14T13:38:30.459926,2025-06-14T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_16_1747633110_5272
mock_15032_17_1747633110_1603,Google Pixel Ultra 7 GB,Like New,557.94,USD,15032,2025-05-07T13:38:30.459926,2025-05-30T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_17_1747633110_1603
mock_15032_18_1747633110_3342,Samsung Galaxy Air 7 inch,Like New,397.85,USD,15032,2025-05-11T13:38:30.459926,2025-05-26T13:38:30.459926,2025-05-19T13:38:30.459926,https://example.com/item/mock_15032_18_1747633110_3342
