itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_15032_0_1747633110_6488,Google Pixel Ultra 13 ,For parts or not working,169.35411476637557,USD,15032,2025-05-02T13:38:30.461314,2025-05-15T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_0_1747633110_6488,True,2025-05-15T13:38:30.461314
mock_15032_1_1747633110_4766,Google Pixel Standard 5 TB,Good,656.8999992914572,USD,15032,2025-04-28T13:38:30.461314,2025-05-18T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_1_1747633110_4766,True,2025-05-18T13:38:30.461314
mock_15032_2_1747633110_2651,Sony Xperia Air 8 inch,Good,347.72125411504265,USD,15032,2025-04-24T13:38:30.461314,2025-05-16T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_2_1747633110_2651,True,2025-05-16T13:38:30.461314
mock_15032_3_1747633110_5943,Sony Xperia Pro 6 GB,Very Good,683.3504411962664,USD,15032,2025-04-09T13:38:30.461314,2025-05-17T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_3_1747633110_5943,True,2025-05-17T13:38:30.461314
mock_15032_4_1747633110_6216,Google Pixel Plus 11 TB,New,897.7691071486117,USD,15032,2025-04-20T13:38:30.461314,2025-05-09T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_4_1747633110_6216,True,2025-05-09T13:38:30.461314
mock_15032_5_1747633110_7753,Huawei Plus 6 TB,Good,187.63951392095163,USD,15032,2025-03-21T13:38:30.461314,2025-05-16T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_5_1747633110_7753,True,2025-05-16T13:38:30.461314
mock_15032_6_1747633110_9698,Xiaomi Mini 7 GB,For parts or not working,194.9346713416067,USD,15032,2025-04-24T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_6_1747633110_9698,True,2025-05-10T13:38:30.461314
mock_15032_7_1747633110_6720,Sony Xperia Plus 11 ,Good,769.8522763779832,USD,15032,2025-04-30T13:38:30.461314,2025-05-18T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_7_1747633110_6720,True,2025-05-18T13:38:30.461314
mock_15032_8_1747633110_5540,iPhone Pro 15 TB,For parts or not working,490.15978535537596,USD,15032,2025-03-23T13:38:30.461314,2025-05-13T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_8_1747633110_5540,True,2025-05-13T13:38:30.461314
mock_15032_9_1747633110_6408,Google Pixel Max 9 GB,Like New,337.3874480766433,USD,15032,2025-04-25T13:38:30.461314,2025-05-16T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_9_1747633110_6408,True,2025-05-16T13:38:30.461314
mock_15032_10_1747633110_8217,Sony Xperia Pro 9 TB,Very Good,630.2652424009842,USD,15032,2025-04-08T13:38:30.461314,2025-05-15T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_10_1747633110_8217,True,2025-05-15T13:38:30.461314
mock_15032_11_1747633110_4617,iPhone Max 12 inch,Good,301.5762766885082,USD,15032,2025-03-20T13:38:30.461314,2025-05-18T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_11_1747633110_4617,True,2025-05-18T13:38:30.461314
mock_15032_12_1747633110_1160,OnePlus Plus 15 inch,Very Good,419.3542276051945,USD,15032,2025-05-03T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_12_1747633110_1160,True,2025-05-10T13:38:30.461314
mock_15032_13_1747633110_7823,Huawei Max 7 ,For parts or not working,921.6044038989824,USD,15032,2025-04-27T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_13_1747633110_7823,True,2025-05-10T13:38:30.461314
mock_15032_14_1747633110_7640,iPhone Standard 7 GB,New,578.9944610271224,USD,15032,2025-03-30T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_14_1747633110_7640,True,2025-05-10T13:38:30.461314
mock_15032_15_1747633110_5356,Xiaomi Air 11 ,Very Good,587.907204762549,USD,15032,2025-04-13T13:38:30.461314,2025-05-16T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_15_1747633110_5356,True,2025-05-16T13:38:30.461314
mock_15032_16_1747633110_1827,iPhone Pro 13 GB,For parts or not working,403.6920692762945,USD,15032,2025-04-27T13:38:30.461314,2025-05-16T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_16_1747633110_1827,True,2025-05-16T13:38:30.461314
mock_15032_17_1747633110_6335,Xiaomi Standard 5 ,Very Good,807.405536715872,USD,15032,2025-05-01T13:38:30.461314,2025-05-12T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_17_1747633110_6335,True,2025-05-12T13:38:30.461314
mock_15032_18_1747633110_2787,Huawei Ultra 13 GB,Very Good,584.7646213375521,USD,15032,2025-03-30T13:38:30.461314,2025-05-12T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_18_1747633110_2787,True,2025-05-12T13:38:30.461314
mock_15032_19_1747633110_6351,iPhone Standard 10 GB,Good,739.4524234495673,USD,15032,2025-05-09T13:38:30.461314,2025-05-17T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_19_1747633110_6351,True,2025-05-17T13:38:30.461314
mock_15032_20_1747633110_8849,Huawei Standard 11 inch,Acceptable,778.1122590376714,USD,15032,2025-04-13T13:38:30.461314,2025-05-09T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_20_1747633110_8849,True,2025-05-09T13:38:30.461314
mock_15032_21_1747633110_5517,Xiaomi Max 5 TB,For parts or not working,795.7186296995625,USD,15032,2025-04-24T13:38:30.461314,2025-05-14T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_21_1747633110_5517,True,2025-05-14T13:38:30.461314
mock_15032_22_1747633110_7739,Samsung Galaxy Ultra 7 GB,Very Good,276.7816236159719,USD,15032,2025-03-27T13:38:30.461314,2025-05-18T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_22_1747633110_7739,True,2025-05-18T13:38:30.461314
mock_15032_23_1747633110_5139,Xiaomi Standard 9 TB,Very Good,962.7966073810162,USD,15032,2025-05-05T13:38:30.461314,2025-05-12T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_23_1747633110_5139,True,2025-05-12T13:38:30.461314
mock_15032_24_1747633110_1398,Huawei Pro 9 GB,Good,285.0124559981768,USD,15032,2025-03-22T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_24_1747633110_1398,True,2025-05-10T13:38:30.461314
mock_15032_25_1747633110_9588,Huawei Max 5 TB,New,777.9430421856853,USD,15032,2025-04-03T13:38:30.461314,2025-05-15T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_25_1747633110_9588,True,2025-05-15T13:38:30.461314
mock_15032_26_1747633110_5514,Huawei Pro 5 TB,Good,702.5096622606333,USD,15032,2025-03-30T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_26_1747633110_5514,True,2025-05-10T13:38:30.461314
mock_15032_27_1747633110_9511,Google Pixel Plus 15 ,Acceptable,190.38390125250092,USD,15032,2025-04-08T13:38:30.461314,2025-05-14T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_27_1747633110_9511,True,2025-05-14T13:38:30.461314
mock_15032_28_1747633110_8695,Samsung Galaxy Mini 15 GB,Very Good,529.396136082041,USD,15032,2025-04-21T13:38:30.461314,2025-05-09T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_28_1747633110_8695,True,2025-05-09T13:38:30.461314
mock_15032_29_1747633110_8427,Sony Xperia Pro 6 inch,For parts or not working,730.2630147583303,USD,15032,2025-04-21T13:38:30.461314,2025-05-12T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_29_1747633110_8427,True,2025-05-12T13:38:30.461314
mock_15032_30_1747633110_5162,Samsung Galaxy Standard 13 TB,Very Good,655.5240812616537,USD,15032,2025-03-31T13:38:30.461314,2025-05-18T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_30_1747633110_5162,True,2025-05-18T13:38:30.461314
mock_15032_31_1747633110_6515,iPhone Mini 15 ,Acceptable,760.3401177973684,USD,15032,2025-04-22T13:38:30.461314,2025-05-10T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_31_1747633110_6515,True,2025-05-10T13:38:30.461314
mock_15032_32_1747633110_4842,Sony Xperia Mini 6 inch,For parts or not working,248.08143172961658,USD,15032,2025-03-31T13:38:30.461314,2025-05-17T13:38:30.461314,2025-05-19T13:38:30.461314,https://example.com/item/mock_15032_32_1747633110_4842,True,2025-05-17T13:38:30.461314
