itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_15032_0_1747632011_6347,iPhone Pro 10 TB,Good,759.7967746424621,USD,15032,2025-05-09T13:20:11.914958,2025-05-13T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_0_1747632011_6347,True,2025-05-13T13:20:11.914958
mock_15032_1_1747632011_9622,Xiaomi Max 9 inch,New,720.5692028395574,USD,15032,2025-04-24T13:20:11.914958,2025-05-13T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_1_1747632011_9622,True,2025-05-13T13:20:11.914958
mock_15032_2_1747632011_6461,Google Pixel Mini 5 inch,For parts or not working,460.0390332960494,USD,15032,2025-04-18T13:20:11.914958,2025-05-18T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_2_1747632011_6461,True,2025-05-18T13:20:11.914958
mock_15032_3_1747632011_3280,Xiaomi Ultra 5 GB,Good,208.02048659216535,USD,15032,2025-04-15T13:20:11.914958,2025-05-14T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_3_1747632011_3280,True,2025-05-14T13:20:11.914958
mock_15032_4_1747632011_3526,Sony Xperia Air 11 TB,Good,686.1893124759204,USD,15032,2025-04-23T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_4_1747632011_3526,True,2025-05-09T13:20:11.914958
mock_15032_5_1747632011_5426,Sony Xperia Pro 13 inch,Very Good,778.5564977832316,USD,15032,2025-04-28T13:20:11.914958,2025-05-14T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_5_1747632011_5426,True,2025-05-14T13:20:11.914958
mock_15032_6_1747632011_4076,Samsung Galaxy Pro 10 ,For parts or not working,643.6850130423552,USD,15032,2025-03-20T13:20:11.914958,2025-05-10T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_6_1747632011_4076,True,2025-05-10T13:20:11.914958
mock_15032_7_1747632011_8429,Xiaomi Max 11 inch,New,387.4644748767039,USD,15032,2025-04-14T13:20:11.914958,2025-05-11T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_7_1747632011_8429,True,2025-05-11T13:20:11.914958
mock_15032_8_1747632011_9319,OnePlus Pro 5 TB,Good,359.4764631809589,USD,15032,2025-04-20T13:20:11.914958,2025-05-17T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_8_1747632011_9319,True,2025-05-17T13:20:11.914958
mock_15032_9_1747632011_7457,iPhone Standard 6 GB,New,792.9993459898319,USD,15032,2025-04-05T13:20:11.914958,2025-05-12T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_9_1747632011_7457,True,2025-05-12T13:20:11.914958
mock_15032_10_1747632011_2526,iPhone Plus 12 GB,Acceptable,503.61630090424006,USD,15032,2025-04-14T13:20:11.914958,2025-05-12T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_10_1747632011_2526,True,2025-05-12T13:20:11.914958
mock_15032_11_1747632011_4629,Xiaomi Ultra 15 ,Good,774.1715767158702,USD,15032,2025-04-27T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_11_1747632011_4629,True,2025-05-09T13:20:11.914958
mock_15032_12_1747632011_6553,Samsung Galaxy Ultra 10 ,Acceptable,849.6479498347152,USD,15032,2025-04-14T13:20:11.914958,2025-05-14T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_12_1747632011_6553,True,2025-05-14T13:20:11.914958
mock_15032_13_1747632011_3883,OnePlus Standard 12 ,New,907.5294562234524,USD,15032,2025-03-20T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_13_1747632011_3883,True,2025-05-09T13:20:11.914958
mock_15032_14_1747632011_6135,Samsung Galaxy Ultra 5 inch,Acceptable,324.9343903426572,USD,15032,2025-04-11T13:20:11.914958,2025-05-18T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_14_1747632011_6135,True,2025-05-18T13:20:11.914958
mock_15032_15_1747632011_6675,Sony Xperia Standard 10 ,Acceptable,570.7474662438563,USD,15032,2025-04-25T13:20:11.914958,2025-05-12T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_15_1747632011_6675,True,2025-05-12T13:20:11.914958
mock_15032_16_1747632011_6856,iPhone Plus 5 GB,Acceptable,483.29674066746844,USD,15032,2025-03-29T13:20:11.914958,2025-05-16T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_16_1747632011_6856,True,2025-05-16T13:20:11.914958
mock_15032_17_1747632011_5008,Sony Xperia Ultra 5 ,For parts or not working,351.0625775090814,USD,15032,2025-04-28T13:20:11.914958,2025-05-16T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_17_1747632011_5008,True,2025-05-16T13:20:11.914958
mock_15032_18_1747632011_2260,Huawei Air 5 inch,Very Good,346.63561073338667,USD,15032,2025-04-07T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_18_1747632011_2260,True,2025-05-09T13:20:11.914958
mock_15032_19_1747632011_1594,iPhone Plus 7 ,New,563.2265915224618,USD,15032,2025-04-16T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_19_1747632011_1594,True,2025-05-09T13:20:11.914958
mock_15032_20_1747632011_7881,Samsung Galaxy Max 5 inch,Good,1049.759343095977,USD,15032,2025-04-01T13:20:11.914958,2025-05-13T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_20_1747632011_7881,True,2025-05-13T13:20:11.914958
mock_15032_21_1747632011_4822,OnePlus Max 6 TB,Very Good,405.3023309157194,USD,15032,2025-04-13T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_21_1747632011_4822,True,2025-05-09T13:20:11.914958
mock_15032_22_1747632011_3684,Huawei Ultra 12 inch,Good,831.8339742893082,USD,15032,2025-05-08T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_22_1747632011_3684,True,2025-05-09T13:20:11.914958
mock_15032_23_1747632011_4376,Sony Xperia Max 5 inch,Good,389.91961684504525,USD,15032,2025-05-01T13:20:11.914958,2025-05-14T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_23_1747632011_4376,True,2025-05-14T13:20:11.914958
mock_15032_24_1747632011_7002,Google Pixel Mini 14 inch,Good,838.171115069009,USD,15032,2025-04-15T13:20:11.914958,2025-05-12T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_24_1747632011_7002,True,2025-05-12T13:20:11.914958
mock_15032_25_1747632011_8045,iPhone Air 7 TB,Good,878.7706701898417,USD,15032,2025-03-31T13:20:11.914958,2025-05-11T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_25_1747632011_8045,True,2025-05-11T13:20:11.914958
mock_15032_26_1747632011_9678,Sony Xperia Standard 8 TB,Good,476.07236957215144,USD,15032,2025-04-11T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_26_1747632011_9678,True,2025-05-09T13:20:11.914958
mock_15032_27_1747632011_1057,Huawei Max 13 inch,Like New,401.89100529492765,USD,15032,2025-03-25T13:20:11.914958,2025-05-15T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_27_1747632011_1057,True,2025-05-15T13:20:11.914958
mock_15032_28_1747632011_7724,OnePlus Ultra 8 GB,New,230.8690263241126,USD,15032,2025-03-27T13:20:11.914958,2025-05-11T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_28_1747632011_7724,True,2025-05-11T13:20:11.914958
mock_15032_29_1747632011_1606,Huawei Mini 14 TB,New,212.65875153681392,USD,15032,2025-04-12T13:20:11.914958,2025-05-11T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_29_1747632011_1606,True,2025-05-11T13:20:11.914958
mock_15032_30_1747632011_9644,Xiaomi Pro 7 GB,Acceptable,187.62637912663857,USD,15032,2025-04-29T13:20:11.914958,2025-05-15T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_30_1747632011_9644,True,2025-05-15T13:20:11.914958
mock_15032_31_1747632011_6729,Sony Xperia Ultra 8 TB,New,725.8475219762054,USD,15032,2025-05-02T13:20:11.914958,2025-05-16T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_31_1747632011_6729,True,2025-05-16T13:20:11.914958
mock_15032_32_1747632011_9217,OnePlus Pro 5 ,Acceptable,829.5734927735701,USD,15032,2025-05-05T13:20:11.914958,2025-05-13T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_32_1747632011_9217,True,2025-05-13T13:20:11.914958
mock_15032_33_1747632011_2541,iPhone Max 12 inch,New,740.3321287810577,USD,15032,2025-03-31T13:20:11.914958,2025-05-17T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_33_1747632011_2541,True,2025-05-17T13:20:11.914958
mock_15032_34_1747632011_2536,Huawei Standard 7 TB,Good,579.0818351183534,USD,15032,2025-03-21T13:20:11.914958,2025-05-09T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_34_1747632011_2536,True,2025-05-09T13:20:11.914958
mock_15032_35_1747632011_2105,Samsung Galaxy Plus 8 GB,Acceptable,987.4874989640732,USD,15032,2025-04-30T13:20:11.914958,2025-05-10T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_35_1747632011_2105,True,2025-05-10T13:20:11.914958
mock_15032_36_1747632011_8150,Huawei Standard 6 GB,For parts or not working,615.285650115362,USD,15032,2025-05-06T13:20:11.914958,2025-05-17T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_36_1747632011_8150,True,2025-05-17T13:20:11.914958
mock_15032_37_1747632011_6115,Xiaomi Plus 10 TB,Very Good,487.02839270291764,USD,15032,2025-04-08T13:20:11.914958,2025-05-12T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_37_1747632011_6115,True,2025-05-12T13:20:11.914958
mock_15032_38_1747632011_3529,Huawei Air 14 inch,For parts or not working,829.6269188829415,USD,15032,2025-03-25T13:20:11.914958,2025-05-11T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_38_1747632011_3529,True,2025-05-11T13:20:11.914958
mock_15032_39_1747632011_9152,Google Pixel Ultra 10 inch,Good,872.3797338324721,USD,15032,2025-03-31T13:20:11.914958,2025-05-16T13:20:11.914958,2025-05-19T13:20:11.914958,https://example.com/item/mock_15032_39_1747632011_9152,True,2025-05-16T13:20:11.914958
