itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_15032_0_1747632498_6188,OnePlus Ultra 13 GB,Acceptable,589.22,USD,15032,2025-05-18T13:28:18.800668,2025-06-18T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_0_1747632498_6188
mock_15032_1_1747632498_1180,Samsung Galaxy Mini 13 TB,Like New,702.19,USD,15032,2025-05-17T13:28:18.800668,2025-05-21T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_1_1747632498_1180
mock_15032_2_1747632498_5087,OnePlus Plus 11 GB,For parts or not working,692.89,USD,15032,2025-05-07T13:28:18.800668,2025-06-08T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_2_1747632498_5087
mock_15032_3_1747632498_3768,Samsung Galaxy Max 15 GB,Good,793.25,USD,15032,2025-04-25T13:28:18.800668,2025-06-08T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_3_1747632498_3768
mock_15032_4_1747632498_9135,OnePlus Standard 13 TB,Good,951.89,USD,15032,2025-04-30T13:28:18.800668,2025-05-27T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_4_1747632498_9135
mock_15032_5_1747632498_1162,OnePlus Mini 8 ,Very Good,1024.47,USD,15032,2025-05-02T13:28:18.800668,2025-05-29T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_5_1747632498_1162
mock_15032_6_1747632498_6563,Samsung Galaxy Mini 7 inch,For parts or not working,538.1,USD,15032,2025-04-27T13:28:18.800668,2025-06-10T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_6_1747632498_6563
mock_15032_7_1747632498_7068,Huawei Plus 6 inch,Very Good,497.73,USD,15032,2025-05-02T13:28:18.800668,2025-06-07T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_7_1747632498_7068
mock_15032_8_1747632498_8548,OnePlus Max 5 GB,Very Good,973.9,USD,15032,2025-05-02T13:28:18.800668,2025-06-15T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_8_1747632498_8548
mock_15032_9_1747632498_3014,Samsung Galaxy Standard 10 GB,New,447.81,USD,15032,2025-05-12T13:28:18.800668,2025-05-31T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_9_1747632498_3014
mock_15032_10_1747632498_1403,Sony Xperia Mini 11 inch,Like New,211.35,USD,15032,2025-04-30T13:28:18.800668,2025-06-07T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_10_1747632498_1403
mock_15032_11_1747632498_1831,OnePlus Air 15 GB,New,1114.68,USD,15032,2025-04-26T13:28:18.800668,2025-06-18T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_11_1747632498_1831
mock_15032_12_1747632498_3340,Sony Xperia Mini 11 TB,New,274.53,USD,15032,2025-05-14T13:28:18.800668,2025-06-01T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_12_1747632498_3340
mock_15032_13_1747632498_6275,iPhone Plus 11 ,New,668.1,USD,15032,2025-04-29T13:28:18.800668,2025-05-27T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_13_1747632498_6275
mock_15032_14_1747632498_8102,Sony Xperia Air 5 GB,New,1019.65,USD,15032,2025-05-01T13:28:18.800668,2025-06-03T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_14_1747632498_8102
mock_15032_15_1747632498_1365,Samsung Galaxy Air 11 TB,Acceptable,380.44,USD,15032,2025-05-17T13:28:18.800668,2025-05-24T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_15_1747632498_1365
mock_15032_16_1747632498_7215,Samsung Galaxy Mini 11 ,For parts or not working,296.24,USD,15032,2025-05-18T13:28:18.800668,2025-05-31T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_16_1747632498_7215
mock_15032_17_1747632498_2143,Samsung Galaxy Mini 7 GB,Like New,293.01,USD,15032,2025-05-01T13:28:18.800668,2025-05-20T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_17_1747632498_2143
mock_15032_18_1747632498_1646,Samsung Galaxy Plus 13 inch,Acceptable,605.12,USD,15032,2025-05-04T13:28:18.800668,2025-06-04T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_18_1747632498_1646
mock_15032_19_1747632498_3445,Samsung Galaxy Ultra 11 ,New,853.7,USD,15032,2025-05-01T13:28:18.800668,2025-05-30T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_19_1747632498_3445
mock_15032_20_1747632498_8182,Sony Xperia Standard 13 inch,For parts or not working,484.05,USD,15032,2025-04-28T13:28:18.800668,2025-06-06T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_20_1747632498_8182
mock_15032_21_1747632498_1532,Google Pixel Mini 14 GB,For parts or not working,635.72,USD,15032,2025-05-16T13:28:18.800668,2025-06-03T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_21_1747632498_1532
mock_15032_22_1747632498_1383,Samsung Galaxy Air 15 TB,New,555.49,USD,15032,2025-05-11T13:28:18.800668,2025-05-22T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_22_1747632498_1383
mock_15032_23_1747632498_4957,Google Pixel Plus 9 inch,Like New,274.73,USD,15032,2025-04-19T13:28:18.800668,2025-05-22T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_23_1747632498_4957
mock_15032_24_1747632498_1181,Huawei Ultra 12 TB,Good,326.54,USD,15032,2025-04-25T13:28:18.800668,2025-06-15T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_24_1747632498_1181
mock_15032_25_1747632498_7022,Huawei Pro 6 inch,Acceptable,658.34,USD,15032,2025-04-21T13:28:18.800668,2025-06-12T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_25_1747632498_7022
mock_15032_26_1747632498_8721,iPhone Max 15 TB,Very Good,519.36,USD,15032,2025-04-24T13:28:18.800668,2025-05-24T13:28:18.800668,2025-05-19T13:28:18.800668,https://example.com/item/mock_15032_26_1747632498_8721
