itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_2984_0_1747807985_1144,Necklace Standard 14 inch,Good,2281.44,USD,2984,2025-05-03T14:13:05.293551,2025-05-28T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_0_1747807985_1144
mock_2984_1_1747807985_1658,Necklace Pro 10 ,For parts or not working,420.42,USD,2984,2025-04-26T14:13:05.293551,2025-06-16T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_1_1747807985_1658
mock_2984_2_1747807985_1602,Watch Standard 15 TB,For parts or not working,2280.73,USD,2984,2025-05-07T14:13:05.293551,2025-06-15T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_2_1747807985_1602
mock_2984_3_1747807985_5825,Brooch Pro 6 GB,Like New,289.84,USD,2984,2025-05-11T14:13:05.293551,2025-06-04T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_3_1747807985_5825
mock_2984_4_1747807985_6524,Bracelet Standard 12 inch,Acceptable,2500.88,USD,2984,2025-05-11T14:13:05.293551,2025-05-30T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_4_1747807985_6524
mock_2984_5_1747807985_7096,Necklace Air 13 ,Acceptable,928.86,USD,2984,2025-05-17T14:13:05.293551,2025-05-23T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_5_1747807985_7096
mock_2984_6_1747807985_6853,Brooch Ultra 10 GB,Like New,157.52,USD,2984,2025-04-26T14:13:05.293551,2025-06-01T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_6_1747807985_6853
mock_2984_7_1747807985_1893,Ring Max 8 ,Like New,2739.78,USD,2984,2025-04-27T14:13:05.293551,2025-06-11T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_7_1747807985_1893
mock_2984_8_1747807985_1321,Necklace Mini 5 GB,Like New,2256.23,USD,2984,2025-04-30T14:13:05.293551,2025-06-19T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_8_1747807985_1321
mock_2984_9_1747807985_1783,Pendant Plus 13 GB,Like New,1674.32,USD,2984,2025-05-15T14:13:05.293551,2025-05-31T14:13:05.293551,2025-05-21T14:13:05.293551,https://example.com/item/mock_2984_9_1747807985_1783
