itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_175672_0_1747807867_6898,AirPods Standard 15 TB,For parts or not working,474.54,USD,175672,2025-05-10T14:11:07.885685,2025-06-02T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_0_1747807867_6898
mock_175672_1_1747807867_5254,Beats Plus 12 inch,Very Good,346.1,USD,175672,2025-05-10T14:11:07.885685,2025-06-14T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_1_1747807867_5254
mock_175672_2_1747807867_2940,Sennheiser Plus 13 GB,Very Good,178.3,USD,175672,2025-04-22T14:11:07.885685,2025-05-25T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_2_1747807867_2940
mock_175672_3_1747807867_5956,Bose Air 12 GB,For parts or not working,216.3,USD,175672,2025-05-10T14:11:07.885685,2025-06-10T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_3_1747807867_5956
mock_175672_4_1747807867_7351,Sennheiser Standard 14 TB,For parts or not working,335.16,USD,175672,2025-05-01T14:11:07.885685,2025-06-17T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_4_1747807867_7351
mock_175672_5_1747807867_1159,JBL Mini 5 TB,Good,200.95,USD,175672,2025-04-26T14:11:07.885685,2025-06-18T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_5_1747807867_1159
mock_175672_6_1747807867_8220,Sennheiser Ultra 6 inch,Very Good,200.78,USD,175672,2025-05-14T14:11:07.885685,2025-06-04T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_6_1747807867_8220
mock_175672_7_1747807867_7498,Beats Air 10 TB,Acceptable,420.28,USD,175672,2025-05-15T14:11:07.885685,2025-06-02T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_7_1747807867_7498
mock_175672_8_1747807867_4003,AirPods Plus 7 GB,Like New,135.17,USD,175672,2025-05-06T14:11:07.885685,2025-06-13T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_8_1747807867_4003
mock_175672_9_1747807867_4666,Bose Mini 13 TB,New,110.83,USD,175672,2025-04-24T14:11:07.885685,2025-06-07T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_9_1747807867_4666
mock_175672_10_1747807867_5488,Sony Max 10 inch,Like New,451.79,USD,175672,2025-05-12T14:11:07.885685,2025-06-04T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_10_1747807867_5488
mock_175672_11_1747807867_3732,AirPods Mini 14 inch,New,163.3,USD,175672,2025-05-01T14:11:07.885685,2025-05-25T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_11_1747807867_3732
mock_175672_12_1747807867_7596,Sennheiser Mini 8 TB,For parts or not working,276.96,USD,175672,2025-05-13T14:11:07.885685,2025-06-04T14:11:07.885685,2025-05-21T14:11:07.885685,https://example.com/item/mock_175672_12_1747807867_7596
