itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url
mock_1249_0_1747807994_6726,Hammer Air 14 GB,Very Good,487.69,USD,1249,2025-05-16T14:13:14.246320,2025-06-14T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_0_1747807994_6726
mock_1249_1_1747807994_8157,Wrench Pro 6 ,Very Good,210.31,USD,1249,2025-05-09T14:13:14.246320,2025-06-16T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_1_1747807994_8157
mock_1249_2_1747807994_4032,Workbench Air 5 GB,Acceptable,335.75,USD,1249,2025-05-07T14:13:14.246320,2025-05-25T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_2_1747807994_4032
mock_1249_3_1747807994_6316,Power Drill Ultra 5 TB,Good,602.57,USD,1249,2025-05-18T14:13:14.246320,2025-05-31T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_3_1747807994_6316
mock_1249_4_1747807994_7116,Tool Box Standard 10 TB,Very Good,650.45,USD,1249,2025-05-11T14:13:14.246320,2025-06-08T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_4_1747807994_7116
mock_1249_5_1747807994_7831,Screwdriver Set Ultra 15 ,Like New,332.76,USD,1249,2025-05-03T14:13:14.246320,2025-06-10T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_5_1747807994_7831
mock_1249_6_1747807994_2453,Tool Box Air 15 inch,Very Good,424.35,USD,1249,2025-05-01T14:13:14.246320,2025-05-25T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_6_1747807994_2453
mock_1249_7_1747807994_3616,Power Drill Ultra 10 ,New,708.72,USD,1249,2025-05-20T14:13:14.246320,2025-06-19T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_7_1747807994_3616
mock_1249_8_1747807994_1454,Wrench Standard 13 TB,Acceptable,427.19,USD,1249,2025-04-23T14:13:14.246320,2025-06-01T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_8_1747807994_1454
mock_1249_9_1747807994_6682,Workbench Air 9 GB,Good,125.12,USD,1249,2025-05-16T14:13:14.246320,2025-06-01T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_9_1747807994_6682
mock_1249_10_1747807994_3129,Screwdriver Set Standard 5 ,Very Good,689.78,USD,1249,2025-05-07T14:13:14.246320,2025-05-23T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_10_1747807994_3129
mock_1249_11_1747807994_2306,Hammer Mini 9 GB,Like New,79.02,USD,1249,2025-04-29T14:13:14.246320,2025-06-12T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_11_1747807994_2306
mock_1249_12_1747807994_3064,Workbench Ultra 12 ,For parts or not working,611.69,USD,1249,2025-05-07T14:13:14.246320,2025-05-26T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_12_1747807994_3064
mock_1249_13_1747807994_9179,Hammer Air 8 ,Very Good,567.43,USD,1249,2025-04-21T14:13:14.246320,2025-06-18T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_13_1747807994_9179
mock_1249_14_1747807994_9614,Wrench Pro 11 GB,New,772.49,USD,1249,2025-04-21T14:13:14.246320,2025-05-23T14:13:14.246320,2025-05-21T14:13:14.246320,https://example.com/item/mock_1249_14_1747807994_9614
