itemId,title,condition,price,currency,category_id,listing_date,end_date,collection_date,url,is_sold,sold_date
mock_139971_0_1747807858_1179,Nintendo Switch Air 9 TB,For parts or not working,562.8644941993849,USD,139971,2025-04-30T14:10:58.866287,2025-05-17T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_0_1747807858_1179,True,2025-05-17T14:10:58.866287
mock_139971_1_1747807858_5460,Xbox Pro 12 GB,Very Good,685.2104036883862,USD,139971,2025-04-30T14:10:58.866287,2025-05-11T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_1_1747807858_5460,True,2025-05-11T14:10:58.866287
mock_139971_2_1747807858_9717,Sega Plus 8 inch,Like New,245.0524161850036,USD,139971,2025-03-22T14:10:58.866287,2025-05-16T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_2_1747807858_9717,True,2025-05-16T14:10:58.866287
mock_139971_3_1747807858_6476,Sega Air 15 ,Acceptable,555.2022924368575,USD,139971,2025-04-15T14:10:58.866287,2025-05-15T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_3_1747807858_6476,True,2025-05-15T14:10:58.866287
mock_139971_4_1747807858_9475,GameCube Air 6 ,New,143.57337905026768,USD,139971,2025-03-24T14:10:58.866287,2025-05-12T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_4_1747807858_9475,True,2025-05-12T14:10:58.866287
mock_139971_5_1747807858_9960,Atari Mini 11 TB,Very Good,116.25649279983868,USD,139971,2025-04-20T14:10:58.866287,2025-05-14T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_5_1747807858_9960,True,2025-05-14T14:10:58.866287
mock_139971_6_1747807858_4175,Wii Air 14 ,Good,352.89953961856077,USD,139971,2025-03-25T14:10:58.866287,2025-05-18T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_6_1747807858_4175,True,2025-05-18T14:10:58.866287
mock_139971_7_1747807858_8233,PlayStation Mini 5 TB,Very Good,430.52637338840265,USD,139971,2025-04-14T14:10:58.866287,2025-05-12T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_7_1747807858_8233,True,2025-05-12T14:10:58.866287
mock_139971_8_1747807858_2555,Atari Plus 9 TB,Acceptable,283.5605389277244,USD,139971,2025-04-26T14:10:58.866287,2025-05-12T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_8_1747807858_2555,True,2025-05-12T14:10:58.866287
mock_139971_9_1747807858_7932,Xbox Air 7 inch,Acceptable,180.558109166788,USD,139971,2025-03-30T14:10:58.866287,2025-05-20T14:10:58.866287,2025-05-21T14:10:58.866287,https://example.com/item/mock_139971_9_1747807858_7932,True,2025-05-20T14:10:58.866287
